ContrNo	DateTime	Lat	Lon	swDMS	DMSPaq	DMSPp	DMSPt	wdepth	sdepth	chl	SST	SAL	wspd	flag
233	2007	07	22 15	40	00	45.686	-55.243	2.26	-999	-999	-999.00	-999	5	-999	12.6	31.51	4.36	0
233	2007	07	22 16	00	00	45.6626	-55.3318	2.31	-999	-999	-999.00	-999	5	-999	13.47	31.53	4.65	0
233	2007	07	22 16	20	00	45.6394	-55.42	2.17	-999	-999	-999.00	-999	5	-999	13.9	31.45	4	0
233	2007	07	22 16	46	00	45.6078	-55.5329	2.08	-999	-999	-999.00	-999	5	-999	13.98	31.39	4.23	0
233	2007	07	22 17	06	00	45.5819	-55.6188	1.88	-999	-999	-999.00	-999	5	-999	13.87	31.38	4.15	0
233	2007	07	22 17	26	00	45.5563	-55.7048	1.64	-999	-999	-999.00	-999	5	-999	13.97	31.35	3.92	0
233	2007	07	22 17	46	00	45.5303	-55.7911	1.47	-999	-999	-999.00	-999	5	-999	14.19	31.32	3.75	0
233	2007	07	22 18	06	00	45.5034	-55.8763	1.35	-999	-999	-999.00	-999	5	-999	14.25	31.34	3.9	0
233	2007	07	22 18	26	00	45.4774	-55.9602	1.25	-999	-999	-999.00	-999	5	-999	14.76	31.36	3.41	0
233	2007	07	22 18	46	00	45.4514	-56.0443	1.31	-999	-999	-999.00	-999	5	-999	14.81	31.32	2.89	0
233	2007	07	22 19	46	00	45.3805	-56.3006	2.26	-999	-999	-999.00	-999	5	-999	14.63	31.17	2.34	0
233	2007	07	22 21	32	00	45.2555	-56.7523	1.67	-999	-999	-999.00	-999	5	-999	14.95	31.17	2.65	0
233	2007	07	22 22	12	00	45.2074	-56.9237	2.29	-999	-999	-999.00	-999	5	-999	14.9	31.12	2.31	0
233	2007	07	22 23	12	00	45.1343	-57.1816	2.02	-999	-999	-999.00	-999	5	-999	14.87	30.78	2.32	0
233	2007	07	22 23	32	00	45.1111	-57.2656	2.26	-999	-999	-999.00	-999	5	-999	14.98	30.8	2.73	0
233	2007	07	23 01	18	00	44.9822	-57.711	3.59	-999	-999	-999.00	-999	5	-999	14.67	30.63	6.04	0
233	2007	07	23 01	58	00	44.9343	-57.8832	4.38	-999	-999	-999.00	-999	5	-999	14.51	30.92	5.33	0
233	2007	07	23 02	18	00	44.9097	-57.9697	4.53	-999	-999	-999.00	-999	5	-999	14.76	31.35	6	0
233	2007	07	23 02	38	00	44.885	-58.0566	4.21	-999	-999	-999.00	-999	5	-999	14.54	31.28	6.39	0
233	2007	07	23 04	18	00	44.7584	-58.4952	2.91	-999	-999	-999.00	-999	5	-999	14.57	30.87	4.16	0
233	2007	07	23 04	38	00	44.7325	-58.5842	2.69	-999	-999	-999.00	-999	5	-999	14.6	30.91	4.79	0
233	2007	07	23 05	45	00	44.6477	-58.8775	2.31	-999	-999	-999.00	-999	5	-999	14.9	31.33	5.58	0
233	2007	07	23 07	25	00	44.5181	-59.3199	2.03	-999	-999	-999.00	-999	5	-999	14.83	31.22	2.77	0
233	2007	07	23 07	45	00	44.4924	-59.4074	1.76	-999	-999	-999.00	-999	5	-999	13.47	31.17	2.21	0
233	2007	07	23 08	05	00	44.466	-59.4942	1.97	-999	-999	-999.00	-999	5	-999	14.54	31.2	3.43	0
233	2007	07	23 09	51	00	44.3298	-59.9657	1.41	-999	-999	-999.00	-999	5	-999	16.03	31.14	5.31	0
233	2007	07	23 11	00	00	49.48	-47.6966	3.69	-999	-999	-999.00	-999	5	-999	11.09	34.25	9.96	0
233	2007	07	23 11	51	00	44.2048	-60.4997	1.94	-999	-999	-999.00	-999	5	-999	16.26	31.69	4.87	0
233	2007	07	23 12	11	00	44.1774	-60.5842	1.75	-999	-999	-999.00	-999	5	-999	16.52	31.69	5.38	0
233	2007	07	23 12	31	00	44.1492	-60.6676	1.93	-999	-999	-999.00	-999	5	-999	16.52	31.64	5.94	0
233	2007	07	23 12	51	00	44.1215	-60.7533	1.37	-999	-999	-999.00	-999	5	-999	16.46	31.67	5.62	0
233	2007	07	23 13	17	00	44.0878	-60.8642	1.52	-999	-999	-999.00	-999	5	-999	16.64	31.62	6.17	0
233	2007	07	23 13	37	00	44.0614	-60.9488	1.83	-999	-999	-999.00	-999	5	-999	16.75	31.67	5.63	0
233	2007	07	23 14	57	00	43.9561	-61.2801	1.07	-999	-999	-999.00	-999	5	-999	16.92	31.55	5.64	0
233	2007	07	23 15	17	00	43.9304	-61.3605	1.09	-999	-999	-999.00	-999	5	-999	16.99	31.45	5.6	0
233	2007	07	23 15	37	00	43.9055	-61.4408	1.14	-999	-999	-999.00	-999	5	-999	17.12	31.59	5.02	0
233	2007	07	23 16	37	00	43.8299	-61.6812	1.48	-999	-999	-999.00	-999	5	-999	17.36	31.7	4.34	0
233	2007	07	23 20	23	00	43.5481	-62.6313	2.72	-999	-999	-999.00	-999	5	-999	16.94	31.29	2.65	0
233	2007	07	24 03	44	00	43.0046	-64.4808	2.32	-999	-999	-999.00	-999	5	-999	14.6	30.36	4.78	0
233	2007	07	24 04	04	00	42.9812	-64.5633	2.75	-999	-999	-999.00	-999	5	-999	14.54	30.43	4.66	0
233	2007	07	24 04	44	00	42.9366	-64.733	2.5	-999	-999	-999.00	-999	5	-999	16.17	30.53	5.81	0
233	2007	07	24 05	11	00	42.9068	-64.8496	2.4	-999	-999	-999.00	-999	5	-999	16.59	30.51	5.76	0
