   DOY	   lat	   lon	   DMSsw	   DMSsw_se	SST	Salinity	Fluorescence	Ship Speed	Ship Heading
   6.2769593e+01	  -4.4655276e+01	   1.7473490e+02	   2.6771661e+00	   2.2275268e-01	   1.2917055e+01	   3.4362756e+01	   1.3365828e+00	   5.5271666e+00	   2.5294057e+02	
   6.2770287e+01	  -4.4656268e+01	   1.7473093e+02	   2.4461582e+00	   2.2867471e-01	   1.2926971e+01	   3.4367859e+01	   1.3534933e+00	   5.4595232e+00	   2.5543100e+02	
   6.2770982e+01	  -4.4657260e+01	   1.7472696e+02	   2.3555784e+00	   2.2390603e-01	   1.2832482e+01	   3.4365117e+01	   1.3810125e+00	   5.4329353e+00	   2.5590132e+02	
   6.2771665e+01	  -4.4658000e+01	   1.7472306e+02	   2.8229309e+00	   2.9669817e-01	   1.2803886e+01	   3.4370470e+01	   1.4137074e+00	   5.4063561e+00	   2.5476761e+02	
   6.2772359e+01	  -4.4658227e+01	   1.7471909e+02	   2.4529543e+00	   2.3516721e-01	   1.2880772e+01	   3.4358545e+01	   1.4643186e+00	   5.6635408e+00	   2.5438411e+02	
   6.2773054e+01	  -4.4659219e+01	   1.7471512e+02	   2.7626699e+00	   2.5894020e-01	   1.2834824e+01	   3.4356122e+01	   1.5049981e+00	   5.5389298e+00	   2.5607929e+02	
   6.2773748e+01	  -4.4660211e+01	   1.7471115e+02	   2.6079072e+00	   2.4571313e-01	   1.2898035e+01	   3.4353211e+01	   1.5397476e+00	   5.8743823e+00	   2.5586136e+02	
   6.2774442e+01	  -4.4661204e+01	   1.7470739e+02	   2.4160768e+00	   2.4519314e-01	   1.2843621e+01	   3.4354814e+01	   1.5528499e+00	   5.2396797e+00	   2.5628358e+02	
   6.2775148e+01	  -4.4662000e+01	   1.7470415e+02	   3.0521834e+00	   2.9008258e-01	   1.2901059e+01	   3.4358000e+01	   1.5754528e+00	   5.1499016e+00	   2.5496665e+02	
   6.2775843e+01	  -4.4662204e+01	   1.7470018e+02	   2.6291856e+00	   2.8058622e-01	   1.2941207e+01	   3.4357183e+01	   1.6208579e+00	   5.6245855e+00	   2.5510401e+02	
   6.2776526e+01	  -4.4663180e+01	   1.7469628e+02	   2.4600190e+00	   2.4998819e-01	   1.2989810e+01	   3.4352022e+01	   1.6393718e+00	   5.4378417e+00	   2.5416576e+02	
   6.2777220e+01	  -4.4664172e+01	   1.7469231e+02	   2.0650235e+00	   2.3642279e-01	   1.3059540e+01	   3.4343343e+01	   1.6800415e+00	   5.4021402e+00	   2.5512424e+02	
   6.2777915e+01	  -4.4665164e+01	   1.7468834e+02	   2.0516479e+00	   1.7117813e-01	   1.3210191e+01	   3.4345328e+01	   1.7161297e+00	   5.5715315e+00	   2.5509829e+02	
   6.2778621e+01	  -4.4666172e+01	   1.7468431e+02	   1.8519467e+00	   1.5656680e-01	   1.3237169e+01	   3.4347000e+01	   1.7247581e+00	   5.6275298e+00	   2.5567760e+02	
   6.2779327e+01	  -4.4667181e+01	   1.7468028e+02	   2.1551241e+00	   2.3109065e-01	   1.3193868e+01	   3.4347724e+01	   1.7140000e+00	   5.5040800e+00	   2.5603190e+02	
   6.2780010e+01	  -4.4668000e+01	   1.7467637e+02	   1.9519336e+00	   2.2492442e-01	   1.3314675e+01	   3.4351157e+01	   1.7011571e+00	   5.4589633e+00	   2.5587952e+02	
   6.2780692e+01	  -4.4668132e+01	   1.7467247e+02	   1.8263312e+00	   1.9890771e-01	   1.3294448e+01	   3.4352264e+01	   1.6211766e+00	   5.2404589e+00	   2.5553300e+02	
   6.2781387e+01	  -4.4669145e+01	   1.7466842e+02	   1.6793556e+00	   1.7693672e-01	   1.3366372e+01	   3.4354290e+01	   1.5481165e+00	   5.3937473e+00	   2.5544575e+02	
   6.2782081e+01	  -4.4670259e+01	   1.7466396e+02	   2.0045126e+00	   1.9029680e-01	   1.3446677e+01	   3.4356259e+01	   1.5509908e+00	   5.3897425e+00	   2.5421999e+02	
   6.2782776e+01	  -4.4671000e+01	   1.7466000e+02	   1.5800239e+00	   1.7220867e-01	   1.3411800e+01	   3.4357251e+01	   1.5910000e+00	   5.4395037e+00	   2.5579979e+02	
   6.2783470e+01	  -4.4671243e+01	   1.7465603e+02	   2.0698429e+00	   2.0346724e-01	   1.3404434e+01	   3.4358000e+01	   1.5844327e+00	   5.2593919e+00	   2.5539461e+02	
   6.2784165e+01	  -4.4672235e+01	   1.7465206e+02	   1.9340235e+00	   1.9399085e-01	   1.3306100e+01	   3.4358470e+01	   1.5863417e+00	   5.3079979e+00	   2.5509387e+02	
   6.2784859e+01	  -4.4673000e+01	   1.7464809e+02	   1.3022968e+00	   1.2717359e-01	   1.3453606e+01	   3.4359773e+01	   1.6744610e+00	   5.3535070e+00	   2.5630211e+02	
   6.2785554e+01	  -4.4673219e+01	   1.7464412e+02	   1.9610434e+00	   2.0344382e-01	   1.3565715e+01	   3.4359000e+01	   1.7270000e+00	   5.3899151e+00	   2.5481837e+02	
   6.2786248e+01	  -4.4674211e+01	   1.7464015e+02	   2.1507643e+00	   2.0382873e-01	   1.3527919e+01	   3.4358789e+01	   1.7356674e+00	   5.2312286e+00	   2.5183433e+02	
   6.2786954e+01	  -4.4675440e+01	   1.7463656e+02	   1.6135939e+00	   1.8201369e-01	   1.3551101e+01	   3.4357780e+01	   1.7710817e+00	   4.7879317e+00	   2.2925353e+02	
   6.2787660e+01	  -4.4677686e+01	   1.7463500e+02	   1.5562274e+00	   1.8567744e-01	   1.3483226e+01	   3.4357457e+01	   1.7849715e+00	   4.7133714e+00	   1.8211142e+02	
   6.2788343e+01	  -4.4680408e+01	   1.7463500e+02	   1.1779889e+00	   1.2190006e-01	   1.3238754e+01	   3.4359613e+01	   1.7923453e+00	   4.4469185e+00	   1.8065706e+02	
   6.2789026e+01	  -4.4682359e+01	   1.7463500e+02	   1.8395053e+00	   1.7796773e-01	   1.3230359e+01	   3.4362000e+01	   1.7843352e+00	   4.2652433e+00	   1.8034250e+02	
   6.2789720e+01	  -4.4684344e+01	   1.7463500e+02	   1.7616767e+00	   1.8313997e-01	   1.3234405e+01	   3.4361656e+01	   1.7903618e+00	   3.9738835e+00	   1.8142423e+02	
   6.2790415e+01	  -4.4686328e+01	   1.7463500e+02	   1.8442507e+00	   2.0156281e-01	   1.3247474e+01	   3.4359836e+01	   1.7657068e+00	   4.0237128e+00	   1.8113620e+02	
   6.2791109e+01	  -4.4688468e+01	   1.7463500e+02	   1.7342375e+00	   1.9381856e-01	   1.3255468e+01	   3.4358844e+01	   1.7561830e+00	   3.5390539e+00	   1.8047932e+02	
   6.2791804e+01	  -4.4691296e+01	   1.7463485e+02	   1.8971593e+00	   2.3810639e-01	   1.3259036e+01	   3.4358444e+01	   1.7719952e+00	   4.0123200e+00	   1.8133902e+02	
   6.2792498e+01	  -4.4693280e+01	   1.7463400e+02	   1.7750026e+00	   1.6952851e-01	   1.3266260e+01	   3.4361000e+01	   1.7892612e+00	   4.0274403e+00	   1.8041306e+02	
   6.2793193e+01	  -4.4695264e+01	   1.7463400e+02	   2.1354420e+00	   2.3179731e-01	   1.3275189e+01	   3.4361132e+01	   1.7540000e+00	   4.1128666e+00	   1.7875572e+02	
   6.2793887e+01	  -4.4697289e+01	   1.7463400e+02	   1.9390679e+00	   2.0277418e-01	   1.3285026e+01	   3.4362000e+01	   1.7560262e+00	   4.0585485e+00	   1.7960197e+02	
   6.2794581e+01	  -4.4699518e+01	   1.7463400e+02	   2.0536079e+00	   2.3802297e-01	   1.3298813e+01	   3.4361741e+01	   1.7610053e+00	   4.0370803e+00	   1.8017617e+02	
   6.2795287e+01	  -4.4701535e+01	   1.7463400e+02	   1.7668429e+00	   1.8540814e-01	   1.3306677e+01	   3.4361535e+01	   1.7482268e+00	   4.1835455e+00	   1.7989238e+02	
   6.2795982e+01	  -4.4703779e+01	   1.7463400e+02	   1.8327317e+00	   1.8407009e-01	   1.3317376e+01	   3.4362221e+01	   1.7643647e+00	   4.4030963e+00	   1.8142929e+02	
   6.2796665e+01	  -4.4706471e+01	   1.7463400e+02	   1.8230332e+00	   1.7476489e-01	   1.3327941e+01	   2.7251589e+01	   1.4085225e+00	   4.0752547e+00	   1.8096474e+02	
   6.2797371e+01	  -4.4708488e+01	   1.7463400e+02	   1.7840769e+00	   1.6744090e-01	   1.3329781e+01	   3.2225252e+00	   2.7600485e-01	   4.0750213e+00	   1.8136592e+02	
   6.2798065e+01	  -4.4710472e+01	   1.7463400e+02	   1.7102501e+00	   1.7478936e-01	   1.3326944e+01	   2.6723495e-01	   2.5467431e-01	   4.3532703e+00	   1.8107978e+02	
   6.2798748e+01	  -4.4712423e+01	   1.7463400e+02	   1.6762934e+00	   1.6515437e-01	   1.3331269e+01	   5.5963841e-02	   2.6865881e-01	   4.4656310e+00	   1.8139426e+02	
   6.2799442e+01	  -4.4714407e+01	   1.7463400e+02	   1.5627627e+00	   1.8028535e-01	   1.3336204e+01	   2.4371807e-02	   1.9850485e-01	   3.9121683e+00	   1.8098982e+02	
   6.2800137e+01	  -4.4716391e+01	   1.7463400e+02	   1.6576083e+00	   1.7347112e-01	   1.3339347e+01	   1.7608756e-02	   1.8756359e-01	   4.0134460e+00	   1.8099891e+02	
   6.2800831e+01	  -4.4718375e+01	   1.7463400e+02	   1.8688051e+00	   1.8434292e-01	   1.3347125e+01	   1.5624921e-02	   2.2856199e-01	   3.8258540e+00	   1.8144380e+02	
   6.2801526e+01	  -4.4720360e+01	   1.7463400e+02	   1.4317556e+00	   1.6579405e-01	   1.3338640e+01	   1.3820234e-02	   2.2519065e-01	   3.9094400e+00	   1.8227529e+02	
   6.2802220e+01	  -4.4722515e+01	   1.7463400e+02	   1.5045961e+00	   1.5271658e-01	   1.3339233e+01	   1.3000000e-02	   2.4632025e-01	   3.9006046e+00	   1.8107824e+02	
   6.2802915e+01	  -4.4725328e+01	   1.7463400e+02	   2.0373457e+00	   2.1751146e-01	   1.3354586e+01	   1.3000000e-02	   1.9229306e-01	   3.7779591e+00	   1.8042198e+02	
   6.2803621e+01	  -4.4727345e+01	   1.7463400e+02	   1.7839119e+00	   1.9159064e-01	   1.3371445e+01	   1.3000000e-02	   2.0865742e-01	   3.4003764e+00	   1.8121375e+02	
   6.2804315e+01	  -4.4729329e+01	   1.7463400e+02	   2.0400708e+00	   2.3117695e-01	   1.3339507e+01	   1.3000000e-02	   2.2886261e-01	   3.5637377e+00	   1.8082466e+02	
   6.2804998e+01	  -4.4731280e+01	   1.7463400e+02	   1.5989058e+00	   1.8290747e-01	   1.3335740e+01	   1.3000000e-02	   2.1407886e-01	   3.6749876e+00	   1.8094300e+02	
   6.2805704e+01	  -4.4733297e+01	   1.7463400e+02	   1.5457711e+00	   1.4231414e-01	   1.3328446e+01	   1.3000000e-02	   1.9415976e-01	   3.8842212e+00	   1.8090743e+02	
   6.2806398e+01	  -4.4735328e+01	   1.7463400e+02	   1.9933935e+00	   2.0263776e-01	   1.3330672e+01	   1.3000000e-02	   2.2013359e-01	   3.7430650e+00	   1.8108950e+02	
   6.2807093e+01	  -4.4737551e+01	   1.7463400e+02	   1.6833963e+00	   1.6891767e-01	   1.3335340e+01	   1.3000000e-02	   2.3844247e-01	   3.8155632e+00	   1.8120736e+02	
   6.2807787e+01	  -4.4739535e+01	   1.7463400e+02	   1.6986138e+00	   1.7804975e-01	   1.3358423e+01	   1.3000000e-02	   2.3632311e-01	   3.9071920e+00	   1.8053313e+02	
   6.2808470e+01	  -4.4741730e+01	   1.7463400e+02	   2.0213355e+00	   2.3103397e-01	   1.3375757e+01	   9.8376430e-03	   1.8697359e-01	   3.8816421e+00	   1.8280405e+02	
   6.2809165e+01	  -4.4744470e+01	   1.7463400e+02	   1.6815637e+00	   1.8303571e-01	   1.3368886e+01	   0.0000000e+00	   2.0835851e-01	   4.3681009e+00	   1.8186793e+02	
   6.2809859e+01	  -4.4746455e+01	   1.7463400e+02	   1.9534572e+00	   2.2574311e-01	   1.3352184e+01	   0.0000000e+00	   1.7700000e-01	   4.5607715e+00	   1.8027726e+02	
   6.2810554e+01	  -4.4748439e+01	   1.7463400e+02	   2.0019788e+00	   2.0541921e-01	   1.3360367e+01	   0.0000000e+00	   1.7392868e-01	   4.0540742e+00	   1.8048519e+02	
   6.2811248e+01	  -4.4750423e+01	   1.7463421e+02	   1.8833754e+00	   1.9922395e-01	   1.3337676e+01	   6.3993663e+00	   5.5995993e-01	   4.1569568e+00	   1.8152115e+02	
   6.2811954e+01	  -4.4752440e+01	   1.7463500e+02	   2.6049880e+00	   2.8982414e-01	   1.3286900e+01	   3.1018583e+01	   1.9920310e+00	   3.7636172e+00	   1.7943259e+02	
   6.2812648e+01	  -4.4754212e+01	   1.7463500e+02	   1.8203596e+00	   2.1827006e-01	   1.3284060e+01	   3.3837155e+01	   1.8048260e+00	   2.8739823e+00	   1.7243908e+02	
   6.2813331e+01	  -4.4755188e+01	   1.7463500e+02	   1.9685205e+00	   2.1143618e-01	   1.3287061e+01	   3.4293047e+01	   1.7359316e+00	   2.3824928e+00	   1.7421158e+02	
   6.2814026e+01	  -4.4756180e+01	   1.7463518e+02	   1.9682347e+00	   2.4688752e-01	   1.3283898e+01	   3.4252632e+01	   1.7089690e+00	   1.8074748e+00	   1.6879656e+02	
   6.2814720e+01	  -4.4757172e+01	   1.7463600e+02	   1.6685146e+00	   1.6627111e-01	   1.3287657e+01	   3.4326576e+01	   1.6860000e+00	   1.5059916e+00	   1.6003638e+02	
   6.2815426e+01	  -4.4758000e+01	   1.7463618e+02	   1.5889961e+00	   1.5882375e-01	   1.3286180e+01	   3.4340984e+01	   1.6811301e+00	   1.0195219e+00	   1.5923057e+02	
   6.2816121e+01	  -4.4758000e+01	   1.7463700e+02	   1.7206322e+00	   1.4245722e-01	   1.3287517e+01	   3.4350862e+01	   1.6567591e+00	   8.6652105e-01	   1.4751371e+02	
   6.2816804e+01	  -4.4758000e+01	   1.7463715e+02	   1.7724413e+00	   1.8179188e-01	   1.3289112e+01	   3.4355740e+01	   1.6460000e+00	   3.9146951e-01	   1.5000330e+02	
   6.2817498e+01	  -4.4758140e+01	   1.7463800e+02	   1.6406127e+00	   1.8230208e-01	   1.3283720e+01	   3.4360420e+01	   1.6420820e+00	   7.7198516e-01	   1.5241725e+02	
   6.2818193e+01	  -4.4759000e+01	   1.7463813e+02	   1.7401033e+00	   1.7160999e-01	   1.3281604e+01	   3.4363264e+01	   1.6217001e+00	   1.0395456e+00	   1.5001823e+02	
   6.2818887e+01	  -4.4759000e+01	   1.7463900e+02	   1.5440844e+00	   1.6731540e-01	   1.3280593e+01	   3.4365145e+01	   1.6439722e+00	   7.5986305e-01	   1.5301130e+02	
   6.2819581e+01	  -4.4759000e+01	   1.7463926e+02	   1.5977951e+00	   1.4607683e-01	   1.3287410e+01	   3.4364964e+01	   1.6356266e+00	   1.1053719e+00	   1.5002294e+02	
   6.2820276e+01	  -4.4759000e+01	   1.7464000e+02	   1.6749838e+00	   1.8075243e-01	   1.3281507e+01	   3.4362502e+01	   1.6424833e+00	   1.0643409e+00	   1.5239259e+02	
   6.2820970e+01	  -4.4759243e+01	   1.7464024e+02	   1.5569757e+00	   1.5731980e-01	   1.3285028e+01	   3.4364243e+01	   1.6320000e+00	   8.8789467e-01	   1.4911133e+02	
   6.2821665e+01	  -4.4760000e+01	   1.7464100e+02	   1.5049238e+00	   1.6214912e-01	   1.3281529e+01	   3.4365235e+01	   1.6287060e+00	   1.0890197e+00	   1.5182063e+02	
   6.2822371e+01	  -4.4760000e+01	   1.7464124e+02	   1.8122204e+00	   2.0732583e-01	   1.3279025e+01	   3.4366244e+01	   1.6180000e+00	   6.6618605e-01	   1.4605751e+02	
   6.2823065e+01	  -4.4760000e+01	   1.7464200e+02	   1.6893406e+00	   2.2660968e-01	   1.3276708e+01	   3.4367000e+01	   1.6116315e+00	   9.4096057e-01	   1.4191353e+02	
   6.2823748e+01	  -4.4759788e+01	   1.7464221e+02	   1.6348714e+00	   1.7028042e-01	   1.3279635e+01	   3.4366154e+01	   1.5882501e+00	   7.1858169e-01	   1.3427125e+02	
   6.2824454e+01	  -4.4759000e+01	   1.7464300e+02	   1.5004985e+00	   1.7387238e-01	   1.3280900e+01	   3.4364540e+01	   1.5780000e+00	   4.1635857e-01	   1.2403792e+02	
   6.2825148e+01	  -4.4759000e+01	   1.7464321e+02	   1.4738897e+00	   1.4629593e-01	   1.3276576e+01	   3.4369788e+01	   1.5663333e+00	   8.4751380e-01	   1.2174701e+02	
   6.2825831e+01	  -4.4759000e+01	   1.7464419e+02	   2.0042851e+00	   2.0953559e-01	   1.3275563e+01	   3.4370126e+01	   1.5205613e+00	   1.2763428e+00	   1.4362000e+02	
   6.2826526e+01	  -4.4759180e+01	   1.7464500e+02	   1.5713928e+00	   1.7640195e-01	   1.3278359e+01	   3.4373742e+01	   1.5026317e+00	   1.1260877e+00	   1.5306967e+02	
   6.2827220e+01	  -4.4760000e+01	   1.7464517e+02	   1.6344240e+00	   1.8642089e-01	   1.3280344e+01	   3.4368000e+01	   1.4782779e+00	   8.8141218e-01	   1.4576081e+02	
   6.2827915e+01	  -4.4760000e+01	   1.7464600e+02	   1.2345121e+00	   1.5253754e-01	   1.3281508e+01	   3.4368328e+01	   1.5118588e+00	   6.0885199e-01	   1.4840932e+02	
   6.2828609e+01	  -4.4760000e+01	   1.7464616e+02	   1.5459874e+00	   1.9053312e-01	   1.3279312e+01	   3.4369844e+01	   1.4550000e+00	   5.9792258e-01	   1.5334625e+02	
   6.2829304e+01	  -4.4760000e+01	   1.7464700e+02	   1.8554646e+00	   1.9453365e-01	   1.3281887e+01	   3.4368852e+01	   1.4589924e+00	   8.6515619e-01	   1.5451380e+02	
   6.2829998e+01	  -4.4760000e+01	   1.7464714e+02	   1.7211502e+00	   1.7997221e-01	   1.3286860e+01	   3.4368000e+01	   1.4782177e+00	   1.2522674e+00	   1.5218911e+02	
   6.2830692e+01	  -4.4760000e+01	   1.7464800e+02	   1.5057447e+00	   1.8438424e-01	   1.3285604e+01	   3.4368000e+01	   1.4532833e+00	   3.7327029e-01	   1.5352827e+02	
   6.2831387e+01	  -4.4760000e+01	   1.7464814e+02	   2.1627473e+00	   2.4017220e-01	   1.3283145e+01	   3.4368000e+01	   1.4420000e+00	   7.3715269e-01	   1.5349073e+02	
   6.2832093e+01	  -4.4760000e+01	   1.7464900e+02	   1.9255342e+00	   1.8843187e-01	   1.3283724e+01	   3.4368551e+01	   1.4306978e+00	   8.1786638e-01	   1.4887232e+02	
   6.2832787e+01	  -4.4760000e+01	   1.7464927e+02	   2.0111728e+00	   2.8678563e-01	   1.3282732e+01	   3.4368930e+01	   1.3573815e+00	   1.0277828e+00	   1.5397469e+02	
   6.2833470e+01	  -4.4760000e+01	   1.7465024e+02	   2.0111821e+00	   2.3855541e-01	   1.3282486e+01	   3.4366730e+01	   1.2776441e+00	   1.0576073e+00	   1.5149035e+02	
   6.2834176e+01	  -4.4760252e+01	   1.7465100e+02	   1.5380416e+00	   1.7742098e-01	   1.3285007e+01	   3.4369000e+01	   1.3599682e+00	   4.6550011e-01	   1.5442151e+02	
   6.2834871e+01	  -4.4761000e+01	   1.7465124e+02	   1.9271696e+00	   1.8464835e-01	   1.3287512e+01	   3.4369000e+01	   1.2411704e+00	   9.6306178e-01	   1.4862184e+02	
   6.2835554e+01	  -4.4761000e+01	   1.7465200e+02	   1.9506061e+00	   2.0860199e-01	   1.3287536e+01	   3.4368781e+01	   1.2450749e+00	   7.6885546e-01	   1.5205611e+02	
   6.2836248e+01	  -4.4761000e+01	   1.7465221e+02	   1.7730400e+00	   2.1123469e-01	   1.3292366e+01	   3.4367789e+01	   1.2383758e+00	   6.5116470e-01	   1.5221711e+02	
   6.2836943e+01	  -4.4761000e+01	   1.7465320e+02	   1.7048246e+00	   1.6472706e-01	   1.3289796e+01	   3.4367407e+01	   1.2865035e+00	   1.0064619e+00	   1.5305392e+02	
   6.2837637e+01	  -4.4761000e+01	   1.7465400e+02	   1.7457706e+00	   1.6443016e-01	   1.3289391e+01	   3.4369000e+01	   1.2863181e+00	   1.2179292e+00	   1.5212049e+02	
   6.2838331e+01	  -4.4761188e+01	   1.7465419e+02	   1.7225947e+00	   2.2089414e-01	   1.3290249e+01	   3.4368812e+01	   1.3815050e+00	   8.4552566e-01	   1.5871888e+02	
   6.2839026e+01	  -4.4762000e+01	   1.7465500e+02	   1.7511306e+00	   1.6609679e-01	   1.3287539e+01	   3.4368180e+01	   1.4068100e+00	   8.3851253e-01	   1.7990785e+02	
   6.2839720e+01	  -4.4762000e+01	   1.7465500e+02	   1.2940291e+00	   1.7085169e-01	   1.3291373e+01	   3.4368828e+01	   1.3903091e+00	   1.2655557e+00	   1.7977339e+02	
   6.2840415e+01	  -4.4762164e+01	   1.7465500e+02	   1.3465658e+00	   1.5641072e-01	   1.3297017e+01	   3.4368164e+01	   1.4711302e+00	   6.7801553e-01	   1.7849510e+02	
   6.2841109e+01	  -4.4763000e+01	   1.7465500e+02	   1.2222051e+00	   1.7502765e-01	   1.3292468e+01	   3.4369156e+01	   1.4841824e+00	   4.2366752e-01	   1.8633217e+02	
   6.2860160e+01	  -4.4776000e+01	   1.7465500e+02	   1.5481929e+00	   1.5502691e-01	   1.3291286e+01	   3.4368000e+01	   1.0384569e+00	   8.7947436e-01	   1.8948283e+02	
   6.2860855e+01	  -4.4776649e+01	   1.7465500e+02	   1.4775963e+00	   1.4920471e-01	   1.3284871e+01	   3.4368000e+01	   1.0599727e+00	   9.9004437e-01	   1.8422492e+02	
   6.2861549e+01	  -4.4777641e+01	   1.7465500e+02	   1.5803555e+00	   1.9090189e-01	   1.3288111e+01	   3.4368641e+01	   1.0919594e+00	   1.1132339e+00	   1.8307902e+02	
   6.2862243e+01	  -4.4778000e+01	   1.7465500e+02	   1.5525761e+00	   1.6283183e-01	   1.3303601e+01	   3.4367733e+01	   1.1191023e+00	   1.0078645e+00	   1.8616198e+02	
   6.2862938e+01	  -4.4778625e+01	   1.7465500e+02	   1.6446329e+00	   1.9306631e-01	   1.3289235e+01	   3.4367000e+01	   1.1371315e+00	   9.9734177e-01	   1.8943905e+02	
   6.2863632e+01	  -4.4779000e+01	   1.7465500e+02	   1.7071233e+00	   2.1786696e-01	   1.3276765e+01	   3.4367617e+01	   1.1086577e+00	   1.2626280e+00	   1.8251140e+02	
   6.2864327e+01	  -4.4779610e+01	   1.7465500e+02	   1.6782263e+00	   1.7326831e-01	   1.3269293e+01	   3.4368000e+01	   1.0880000e+00	   1.2380920e+00	   1.8118860e+02	
   6.2865021e+01	  -4.4780000e+01	   1.7465500e+02	   1.5377087e+00	   2.0531324e-01	   1.3280643e+01	   3.4366797e+01	   1.0964232e+00	   1.0697817e+00	   1.8691927e+02	
   6.2865716e+01	  -4.4780594e+01	   1.7465500e+02	   1.6908771e+00	   1.9733634e-01	   1.3282094e+01	   3.4366594e+01	   1.0693455e+00	   8.7914967e-01	   1.8938749e+02	
   6.2866422e+01	  -4.4781000e+01	   1.7465500e+02	   2.0634296e+00	   2.4842107e-01	   1.3294673e+01	   3.4367602e+01	   1.0060391e+00	   8.0463115e-01	   1.8626710e+02	
   6.2867116e+01	  -4.4781594e+01	   1.7465500e+02	   1.6677783e+00	   2.1956340e-01	   1.3307594e+01	   3.4367406e+01	   9.7900000e-01	   1.0706671e+00	   1.8086102e+02	
   6.2867799e+01	  -4.4782000e+01	   1.7465500e+02	   1.5462344e+00	   1.8112530e-01	   1.3304580e+01	   3.4367570e+01	   9.7159051e-01	   1.0315407e+00	   1.8588850e+02	
   6.2868505e+01	  -4.4782578e+01	   1.7465442e+02	   1.9434870e+00	   2.2154604e-01	   1.3304314e+01	   3.4369735e+01	   9.4980297e-01	   8.4472374e-01	   1.9224662e+02	
   6.2869199e+01	  -4.4783000e+01	   1.7465400e+02	   1.6639887e+00	   1.7082909e-01	   1.3319979e+01	   3.4369003e+01	   9.4731932e-01	   1.2510629e+00	   1.8348083e+02	
   6.2869882e+01	  -4.4783689e+01	   1.7465469e+02	   1.7262189e+00	   1.7557555e-01	   1.3285660e+01	   3.4368689e+01	   9.8024899e-01	   7.1112228e-01	   1.8219500e+02	
   6.2870577e+01	  -4.4784000e+01	   1.7465432e+02	   1.5378772e+00	   1.4224484e-01	   1.3265638e+01	   3.4370362e+01	   1.0297737e+00	   6.4360473e-01	   1.9263698e+02	
   6.2871271e+01	  -4.4784673e+01	   1.7465400e+02	   1.3654266e+00	   1.5554029e-01	   1.3277116e+01	   3.4367634e+01	   1.0470000e+00	   9.1010430e-01	   1.8700588e+02	
   6.2871966e+01	  -4.4785000e+01	   1.7465400e+02	   1.2675565e+00	   1.1366806e-01	   1.3286325e+01	   3.4366665e+01	   1.0197314e+00	   5.2576062e-01	   1.7939013e+02	
   6.2872660e+01	  -4.4785657e+01	   1.7465400e+02	   1.4686216e+00	   1.5833945e-01	   1.3278141e+01	   3.4367657e+01	   9.3501660e-01	   2.6792378e-01	   1.8514693e+02	
   6.2873355e+01	  -4.4786000e+01	   1.7465400e+02	   1.5144597e+00	   1.4747847e-01	   1.3300920e+01	   3.4368000e+01	   8.8890980e-01	   6.5619585e-01	   1.9055571e+02	
   6.2874049e+01	  -4.4786641e+01	   1.7465400e+02	   1.3100416e+00	   1.3815200e-01	   1.3300610e+01	   3.4368641e+01	   9.0131403e-01	   8.7118136e-01	   1.9084080e+02	
   6.2874743e+01	  -4.4787000e+01	   1.7465400e+02	   1.7332745e+00	   1.9863145e-01	   1.3283765e+01	   3.4368367e+01	   9.1986882e-01	   6.2167802e-01	   1.8210630e+02	
   6.2875438e+01	  -4.4787000e+01	   1.7465400e+02	   1.9291540e+00	   1.8709685e-01	   1.3277749e+01	   3.4368625e+01	   9.0811245e-01	   7.6795711e-01	   1.8034605e+02	
   6.2876132e+01	  -4.4787618e+01	   1.7465400e+02	   1.7408983e+00	   1.6736094e-01	   1.3302935e+01	   3.4369000e+01	   8.9800000e-01	   7.9205969e-01	   1.9257404e+02	
   6.2876827e+01	  -4.4788000e+01	   1.7465400e+02	   1.9044501e+00	   2.0774337e-01	   1.3279372e+01	   3.4370219e+01	   9.2238676e-01	   9.3165815e-01	   1.9217171e+02	
   6.2877521e+01	  -4.4788602e+01	   1.7465400e+02	   2.2006645e+00	   2.4861161e-01	   1.3247984e+01	   3.4370398e+01	   9.1393621e-01	   1.1111860e+00	   1.8021990e+02	
   6.2878216e+01	  -4.4789594e+01	   1.7465400e+02	   1.7708921e+00	   2.1306391e-01	   1.3236282e+01	   3.4372375e+01	   8.6534501e-01	   1.1011387e+00	   1.7926703e+02	
   6.2878922e+01	  -4.4790000e+01	   1.7465400e+02	   1.8758278e+00	   1.8407178e-01	   1.3224375e+01	   3.4376409e+01	   8.6769464e-01	   9.4391598e-01	   1.9132555e+02	
   6.2879616e+01	  -4.4790594e+01	   1.7465400e+02	   1.9936810e+00	   1.9173560e-01	   1.3214651e+01	   3.4375028e+01	   8.9232119e-01	   6.8268710e-01	   1.9079304e+02	
   6.2880299e+01	  -4.4791000e+01	   1.7465400e+02	   2.0417027e+00	   2.2745467e-01	   1.3199030e+01	   3.4371860e+01	   8.6665122e-01	   1.1434372e+00	   1.7912528e+02	
   6.2880993e+01	  -4.4791000e+01	   1.7465400e+02	   2.0382168e+00	   2.2224013e-01	   1.3193372e+01	   3.4375495e+01	   8.4300000e-01	   1.0964836e+00	   1.8220704e+02	
   6.2881688e+01	  -4.4791646e+01	   1.7465400e+02	   1.8143342e+00	   2.3682597e-01	   1.3194061e+01	   3.4369950e+01	   8.6045349e-01	   7.5341213e-01	   1.9274320e+02	
