   DOY	   lat	   lon	   DMSsw	   DMSsw_se	SST	Salinity	Fluorescence	Ship Speed	Ship Heading	Chl
   3.2359545e+02	   4.5755273e+01	  -3.7606000e+01	   1.1366559e+00	   5.8290951e-02	   1.5487146e+01	   3.5781891e+01	   9.9227309e+01	   1.1719960e+01	   1.6779514e+02	   6.9304326e-02	
   3.2359894e+02	   4.5740173e+01	  -3.7603000e+01	   1.2045811e+00	   5.8104000e-02	   1.5469356e+01	   3.5770627e+01	   1.0255208e+02	   1.0911710e+01	   1.6600380e+02	   6.9496583e-02	
   3.2360244e+02	   4.5726073e+01	  -3.7600000e+01	   1.2614539e+00	   6.3361914e-02	   1.5462239e+01	   3.5766919e+01	   9.9248557e+01	   1.1951108e+01	   1.6614091e+02	   7.3242036e-02	
   3.2360594e+02	   4.5710973e+01	  -3.7596991e+01	   1.1749249e+00	   5.5986223e-02	   1.5448752e+01	   3.5761713e+01	   1.0070804e+02	   1.1270804e+01	   1.7314856e+02	   6.4736774e-02	
   3.2360943e+02	   4.5696873e+01	  -3.7593958e+01	   1.2433782e+00	   6.6185862e-02	   1.5439053e+01	   3.5786380e+01	   1.0625078e+02	   1.1276883e+01	   1.6404345e+02	   8.6022906e-02	
   3.2361293e+02	   4.5682773e+01	  -3.7590924e+01	   1.2967278e+00	   6.3611987e-02	   1.5435576e+01	   3.5770838e+01	   1.0695619e+02	   1.1532316e+01	   1.6755118e+02	   9.1354432e-02	
   3.2361642e+02	   4.5668673e+01	  -3.7587891e+01	   1.3921024e+00	   6.8512767e-02	   1.5433628e+01	   3.5764660e+01	   1.0503664e+02	   1.1322479e+01	   1.6768218e+02	   7.8518232e-02	
   3.2361991e+02	   4.5654623e+01	  -3.7584000e+01	   1.4069264e+00	   6.4473108e-02	   1.5419574e+01	   3.5749437e+01	   1.0397903e+02	   1.1612005e+01	   1.7055424e+02	   8.5027318e-02	
   3.2362339e+02	   4.5640573e+01	  -3.7581858e+01	   1.3904207e+00	   6.7595813e-02	   1.5409501e+01	   3.5743886e+01	   1.0601593e+02	   1.1176857e+01	   1.6424777e+02	   7.4329113e-02	
   3.2362688e+02	   4.5626473e+01	  -3.7579824e+01	   1.4048018e+00	   7.0426175e-02	   1.5402247e+01	   3.5746061e+01	   1.0498634e+02	   1.1533416e+01	   1.6670769e+02	   7.6596887e-02	
   3.2363038e+02	   4.5612373e+01	  -3.7577000e+01	   1.4026089e+00	   6.6892302e-02	   1.5405569e+01	   3.5756558e+01	   1.0635820e+02	   1.0389882e+01	   1.6650369e+02	   8.2836379e-02	
   3.2363386e+02	   4.5598323e+01	  -3.7574774e+01	   1.5244551e+00	   7.3726331e-02	   1.5417506e+01	   3.5765232e+01	   1.0740665e+02	   1.1143492e+01	   1.6276041e+02	   8.6432688e-02	
   3.2363735e+02	   4.5584273e+01	  -3.7571758e+01	   1.2840823e+00	   5.9193304e-02	   1.5417333e+01	   3.5752542e+01	   1.0670308e+02	   1.1115386e+01	   1.6349166e+02	   9.0424748e-02	
   3.2364084e+02	   4.5569173e+01	  -3.7569724e+01	   1.4149187e+00	   6.9623251e-02	   1.5416690e+01	   3.5750990e+01	   1.0676935e+02	   1.0940836e+01	   1.6584986e+02	   8.3743722e-02	
   3.2364434e+02	   4.5555073e+01	  -3.7566691e+01	   1.3994209e+00	   6.1212046e-02	   1.5415931e+01	   3.5746269e+01	   1.0763408e+02	   1.0821275e+01	   1.6610301e+02	   8.4880322e-02	
   3.2364783e+02	   4.5540973e+01	  -3.7564000e+01	   1.5819025e+00	   7.1273668e-02	   1.5418816e+01	   3.5744934e+01	   1.0545504e+02	   1.1067382e+01	   1.6584132e+02	   8.4235616e-02	
   3.2365133e+02	   4.5526873e+01	  -3.7561624e+01	   1.4919325e+00	   6.7037007e-02	   1.5425035e+01	   3.5744597e+01	   1.0490262e+02	   1.1581427e+01	   1.6772622e+02	   7.1842302e-02	
   3.2365463e+02	   4.5512623e+01	  -3.7558874e+01	   1.3427235e+00	   6.4871571e-02	   1.5400814e+01	   3.5740180e+01	   1.0788693e+02	   1.1503973e+01	   1.6676491e+02	   9.7180157e-02	
   3.2368242e+02	   4.5398573e+01	  -3.7536000e+01	   1.4412141e+00	   6.9803761e-02	   1.5578625e+01	   3.5818410e+01	   1.0585734e+02	   1.0974869e+01	   1.6870379e+02	   8.8936859e-02	
   3.2368590e+02	   4.5384523e+01	  -3.7532841e+01	   1.4277756e+00	   6.5274441e-02	   1.5615722e+01	   3.5848299e+01	   1.0544115e+02	   1.1436047e+01	   1.6221624e+02	   8.2200762e-02	
   3.2368938e+02	   4.5369649e+01	  -3.7529824e+01	   1.3027944e+00	   6.2007030e-02	   1.5634810e+01	   3.5830909e+01	   1.0357552e+02	   1.0975007e+01	   1.6566643e+02	   7.0267652e-02	
   3.2369288e+02	   4.5355373e+01	  -3.7527000e+01	   1.3295483e+00	   6.2586592e-02	   1.5614480e+01	   3.5830902e+01	   1.0830000e+02	   1.1335995e+01	   1.6795790e+02	   8.9057225e-02	
   3.2369638e+02	   4.5341273e+01	  -3.7523758e+01	   1.3851003e+00	   6.6153696e-02	   1.5618679e+01	   3.5832607e+01	   1.0821803e+02	   1.1023862e+01	   1.5793601e+02	   1.0194701e-01	
   3.2369986e+02	   4.5327224e+01	  -3.7520741e+01	   1.3653553e+00	   6.5535711e-02	   1.5737931e+01	   3.5899728e+01	   1.0564121e+02	   1.1241054e+01	   1.6399239e+02	   8.4998123e-02	
   3.2370334e+02	   4.5312174e+01	  -3.7517725e+01	   1.4091202e+00	   6.8424900e-02	   1.5851907e+01	   3.5924829e+01	   9.9555092e+01	   1.1073539e+01	   1.6610804e+02	   6.4245220e-02	
   3.2370684e+02	   4.5298074e+01	  -3.7514000e+01	   1.5084259e+00	   7.2643524e-02	   1.5904151e+01	   3.5939994e+01	   9.6122063e+01	   1.1058383e+01	   1.6204882e+02	   4.2543628e-02	
   3.2371033e+02	   4.5283316e+01	  -3.7511000e+01	   1.3877669e+00	   6.7272574e-02	   1.5830508e+01	   3.5876794e+01	   1.0535283e+02	   1.0890764e+01	   1.6562252e+02	   3.9140800e-02	
   3.2371382e+02	   4.5268923e+01	  -3.7510359e+01	   1.3973009e+00	   6.8422722e-02	   1.5743923e+01	   3.5857910e+01	   1.0342298e+02	   1.1808468e+01	   1.7875184e+02	   6.0173054e-02	
   3.2371730e+02	   4.5253873e+01	  -3.7512000e+01	   1.4179879e+00	   6.4797609e-02	             NaN	   3.5905098e+01	   1.0680000e+02	   1.1423546e+01	   1.8014194e+02	   7.0045177e-02	
   3.2372080e+02	   4.5238774e+01	  -3.7513000e+01	   1.3833960e+00	   6.1007313e-02	             NaN	   3.5895867e+01	   1.0350950e+02	   1.1409569e+01	   1.7046375e+02	   6.3640463e-02	
   3.2372429e+02	   4.5224674e+01	  -3.7507558e+01	   1.4522538e+00	   6.6884591e-02	             NaN	   3.5899160e+01	   1.0139792e+02	   1.1194537e+01	   1.5924511e+02	   4.7209801e-02	
   3.2372779e+02	   4.5211049e+01	  -3.7503524e+01	   1.4007013e+00	   6.6545689e-02	             NaN	   3.5894254e+01	   1.0291326e+02	   1.0476342e+01	   1.6678834e+02	   5.6877597e-02	
   3.2373128e+02	   4.5196474e+01	  -3.7499491e+01	   1.4433195e+00	   6.3218310e-02	             NaN	   3.5934798e+01	   9.9471803e+01	   1.0850232e+01	   1.6553935e+02	   4.8136638e-02	
   3.2373477e+02	   4.5182424e+01	  -3.7496000e+01	   1.3959759e+00	   6.2645340e-02	             NaN	   3.5926861e+01	   1.0420333e+02	   1.0510683e+01	   1.6874227e+02	   4.8839410e-02	
   3.2373825e+02	   4.5168373e+01	  -3.7493000e+01	   1.2728077e+00	   6.2581794e-02	             NaN	   3.5904478e+01	   9.9850651e+01	   1.1119026e+01	   1.6692298e+02	   5.9711579e-02	
   3.2374175e+02	   4.5154274e+01	  -3.7489425e+01	   1.4350548e+00	   6.5665498e-02	             NaN	   3.5908351e+01	   1.0039161e+02	   1.1238601e+01	   1.6306080e+02	   5.3302650e-02	
   3.2374524e+02	   4.5139174e+01	  -3.7486000e+01	   1.3146692e+00	   6.0133713e-02	             NaN	   3.5896969e+01	   9.9695600e+01	   1.0764695e+01	   1.6839501e+02	   5.1017385e-02	
   3.2374856e+02	   4.5126824e+01	  -3.7485608e+01	   1.3309051e+00	   6.0134161e-02	             NaN	   3.5914355e+01	   9.8227278e+01	   1.0746483e+01	   1.7255681e+02	   6.0584343e-02	
   3.2377636e+02	   4.5011724e+01	  -3.7462000e+01	   1.3612029e+00	   6.7447630e-02	             NaN	   3.5850507e+01	   1.0151711e+02	   1.1319825e+01	   1.7007232e+02	   7.6407937e-02	
   3.2377985e+02	   4.4997116e+01	  -3.7460000e+01	   1.2513605e+00	   5.9986817e-02	             NaN	   3.5850842e+01	   1.0240210e+02	   1.1150523e+01	   1.6270912e+02	   7.0916492e-02	
   3.2378334e+02	   4.4982574e+01	  -3.7457525e+01	   1.4466139e+00	   7.0377739e-02	             NaN	   3.5851482e+01	   1.0191479e+02	   1.0975288e+01	   1.7056096e+02	   6.9387080e-02	
   3.2378684e+02	   4.4968474e+01	  -3.7455491e+01	   1.4020913e+00	   6.5832418e-02	             NaN	   3.5844451e+01	   1.0139652e+02	   1.1292961e+01	   1.6371420e+02	   7.7262080e-02	
   3.2379033e+02	   4.4953374e+01	  -3.7451458e+01	   1.4206330e+00	   6.7363215e-02	             NaN	   3.5843223e+01	   1.0152426e+02	   1.0752078e+01	   1.6743361e+02	   7.2863431e-02	
   3.2379383e+02	   4.4938849e+01	  -3.7447425e+01	   1.3554091e+00	   6.7882630e-02	             NaN	   3.5807701e+01	   1.0229336e+02	   1.1046437e+01	   1.6138546e+02	   6.8547503e-02	
   3.2379732e+02	   4.4925174e+01	  -3.7444391e+01	   1.4772191e+00	   7.3065576e-02	             NaN	   3.5805226e+01	   9.9817394e+01	   1.0069134e+01	   1.6662125e+02	   6.1184591e-02	
   3.2380082e+02	   4.4910074e+01	  -3.7441358e+01	   1.3668897e+00	   6.4665564e-02	   1.5787265e+01	   3.5823591e+01	   1.0175341e+02	   1.1278579e+01	   1.6524016e+02	   5.5486988e-02	
   3.2380432e+02	   4.4895974e+01	  -3.7438325e+01	   1.3216610e+00	   6.0675112e-02	   1.6036690e+01	   3.5916359e+01	   1.1077542e+02	   1.0813583e+01	   1.6202562e+02	   9.6314718e-02	
   3.2380781e+02	   4.4881874e+01	  -3.7435291e+01	   1.3165389e+00	   6.3761933e-02	   1.6017580e+01	   3.5834198e+01	   1.2454962e+02	   1.1105028e+01	   1.6677875e+02	   1.3053258e-01	
   3.2381131e+02	   4.4867774e+01	  -3.7432000e+01	   1.4408986e+00	   6.7051225e-02	   1.5914692e+01	   3.5817245e+01	   1.2004521e+02	   9.9706869e+00	   1.6188439e+02	   1.2300779e-01	
   3.2381480e+02	   4.4853674e+01	  -3.7428225e+01	   1.8384841e+00	   7.9878567e-02	   1.5841916e+01	   3.5809682e+01	   1.1704277e+02	   1.0729295e+01	   1.6761766e+02	   1.0350058e-01	
   3.2381830e+02	   4.4839574e+01	  -3.7425191e+01	   1.8673355e+00	   8.1569953e-02	   1.5784573e+01	   3.5802991e+01	   1.1312345e+02	   1.1152586e+01	   1.7117437e+02	   8.4873791e-02	
   3.2382179e+02	   4.4824474e+01	  -3.7422158e+01	   1.9846007e+00	   8.7562237e-02	   1.5779830e+01	   3.5834046e+01	   1.0597901e+02	   1.1491983e+01	   1.6622977e+02	   5.1757950e-02	
   3.2382529e+02	   4.4810374e+01	  -3.7417125e+01	   1.7931466e+00	   8.1599250e-02	   1.5910444e+01	   3.5859275e+01	   1.0911360e+02	   1.1220171e+01	   1.7167481e+02	   3.7599025e-02	
   3.2382878e+02	   4.4795274e+01	  -3.7413091e+01	   1.7426107e+00	   7.3839930e-02	   1.6236913e+01	   3.5857727e+01	   1.2510000e+02	   1.1418477e+01	   1.6723269e+02	   8.4147774e-02	
   3.2383228e+02	   4.4781174e+01	  -3.7409058e+01	   1.7188010e+00	   7.7440823e-02	   1.6384718e+01	   3.5850923e+01	   1.2501116e+02	   1.1065937e+01	   1.6928069e+02	   9.4748006e-02	
   3.2383577e+02	   4.4775000e+01	  -3.7407025e+01	   1.8692062e+00	   8.9797927e-02	   1.6477592e+01	   3.5861788e+01	   1.6890905e+02	   7.5816706e-01	   1.5643547e+01	   9.4703334e-02	
   3.2383927e+02	   4.4775000e+01	  -3.7408000e+01	   2.1004209e+00	   9.3146945e-02	   1.6517646e+01	   3.5867389e+01	   1.4028517e+02	  -1.9433719e-01	   8.5224968e+01	   1.5190725e-01	
   3.2384256e+02	   4.4766516e+01	  -3.7405258e+01	   1.9637695e+00	   8.9821377e-02	   1.6542049e+01	   3.5874281e+01	   1.1959038e+02	   1.0273904e+01	   1.5883638e+02	   1.2783164e-01	
   3.2385992e+02	   4.4696774e+01	  -3.7383000e+01	   1.3060748e+00	   5.2199466e-02	   1.6592587e+01	   3.5807516e+01	   1.2940639e+02	   1.0385163e+01	   1.6609637e+02	   9.5940595e-02	
   3.2386341e+02	   4.4683449e+01	  -3.7379000e+01	   1.6942612e+00	   6.8121597e-02	   1.6577167e+01	   3.5781374e+01	   1.2374271e+02	   1.0560445e+01	   1.6327758e+02	   9.4212511e-02	
   3.2386691e+02	   4.4669574e+01	  -3.7375191e+01	   2.0479531e+00	   7.8923653e-02	   1.6577157e+01	   3.5768817e+01	   1.2236350e+02	   1.0489132e+01	   1.6609735e+02	   8.3559696e-02	
   3.2387039e+02	   4.4655524e+01	  -3.7372000e+01	   2.0090523e+00	   8.1643071e-02	             NaN	   3.5764350e+01	   1.2456709e+02	   1.0829923e+01	   1.6956518e+02	   8.8183845e-02	
   3.2387388e+02	   4.4642316e+01	  -3.7368158e+01	   1.9540022e+00	   8.5177493e-02	             NaN	   3.5769568e+01	   1.2391562e+02	   1.0356228e+01	   1.6497978e+02	   8.4297096e-02	
   3.2387737e+02	   4.4627374e+01	  -3.7366000e+01	   2.0055759e+00	   8.2529768e-02	             NaN	   3.5777826e+01	   1.2516006e+02	   1.0851151e+01	   1.7071244e+02	   8.8141587e-02	
   3.2388087e+02	   4.4613274e+01	  -3.7363091e+01	   1.8543382e+00	   8.1233266e-02	   1.6616609e+01	   3.5774626e+01	   1.2564678e+02	   1.0232098e+01	   1.6928967e+02	   9.5298935e-02	
   3.2388436e+02	   4.4599174e+01	  -3.7361000e+01	   1.9946836e+00	   8.5620237e-02	   1.6616141e+01	   3.5788343e+01	   1.2388255e+02	   1.0732215e+01	   1.6988169e+02	   9.5250376e-02	
   3.2388786e+02	   4.4585074e+01	  -3.7359000e+01	   1.8940621e+00	   7.7958718e-02	   1.6594676e+01	   3.5813251e+01	   1.1948841e+02	   1.1667936e+01	   1.7062461e+02	   9.0494300e-02	
   3.2389135e+02	   4.4569983e+01	  -3.7356000e+01	   1.5108949e+00	   6.1700037e-02	   1.6524575e+01	   3.5834486e+01	   1.1961803e+02	   1.1277510e+01	   1.7263921e+02	   9.0785367e-02	
   3.2389485e+02	   4.4556875e+01	  -3.7353000e+01	   1.4636388e+00	   6.4109543e-02	   1.6461011e+01	   3.5829857e+01	   1.1763794e+02	   1.0923666e+01	   1.6674039e+02	   8.1019800e-02	
   3.2389834e+02	   4.4542774e+01	  -3.7350925e+01	   1.5126185e+00	   6.7631899e-02	   1.6378679e+01	   3.5786540e+01	   1.1840000e+02	   1.0574102e+01	   1.6944925e+02	   8.5765402e-02	
   3.2390184e+02	   4.4528783e+01	  -3.7347891e+01	   1.3469074e+00	   6.0904964e-02	   1.6285117e+01	   3.5767329e+01	   1.1599473e+02	   1.0678914e+01	   1.6592122e+02	   8.5368293e-02	
   3.2390533e+02	   4.4514716e+01	  -3.7344858e+01	   1.5200467e+00	   6.6718173e-02	   1.6253401e+01	   3.5846241e+01	   1.1784191e+02	   1.0808780e+01	   1.7370062e+02	   9.8608118e-02	
   3.2390883e+02	   4.4500649e+01	  -3.7340825e+01	   1.4774813e+00	   6.3582620e-02	   1.6280943e+01	   3.5915566e+01	   1.0255661e+02	   1.0718362e+01	   1.6727117e+02	   6.5122675e-02	
   3.2391232e+02	   4.4486583e+01	  -3.7340000e+01	   1.5276095e+00	   6.7600547e-02	   1.6327356e+01	   3.5932200e+01	   1.0017870e+02	   1.0484641e+01	   1.9044959e+02	   2.5924783e-02	
   3.2391582e+02	   4.4472274e+01	  -3.7344000e+01	   1.3242562e+00	   6.4307633e-02	   1.6374247e+01	   3.5963970e+01	   1.0047256e+02	   1.0764982e+01	   1.9103613e+02	   2.8576759e-02	
   3.2391932e+02	   4.4458174e+01	  -3.7348275e+01	   1.2257046e+00	   6.0375079e-02	   1.6394942e+01	   3.5964971e+01	   1.0170454e+02	   1.0729824e+01	   1.9307665e+02	   3.6597823e-02	
   3.2392281e+02	   4.4443075e+01	  -3.7353000e+01	   1.2568883e+00	   6.5059364e-02	   1.6427871e+01	   3.5991332e+01	   1.0021801e+02	   1.0819564e+01	   1.8977769e+02	   4.3231257e-02	
   3.2392631e+02	   4.4427974e+01	  -3.7357342e+01	   1.1291312e+00	   5.6821235e-02	   1.6328410e+01	   3.5926453e+01	   1.0620766e+02	   1.1270923e+01	   1.9106626e+02	   6.0809621e-02	
   3.2392980e+02	   4.4412874e+01	  -3.7361375e+01	   1.0800440e+00	   5.2045346e-02	   1.6186758e+01	   3.5890988e+01	   1.0916230e+02	   1.1262567e+01	   1.9171967e+02	   8.0620248e-02	
   3.2393330e+02	   4.4397775e+01	  -3.7364408e+01	   1.1952826e+00	   5.8233755e-02	   1.6177301e+01	   3.5887720e+01	   1.1152394e+02	   1.1585210e+01	   1.8998308e+02	   8.1446757e-02	
   3.2393655e+02	   4.4383724e+01	  -3.7367000e+01	   1.3646273e+00	   6.7622547e-02	   1.6270145e+01	   3.5901403e+01	   1.1169191e+02	   1.0826544e+01	   1.9103898e+02	   1.1983630e-01	
   3.2396429e+02	   4.4263875e+01	  -3.7392000e+01	   1.5097292e+00	   7.4579121e-02	   1.6299887e+01	   3.5906517e+01	   9.9916440e+01	   1.1198774e+01	   1.8793838e+02	   5.1043203e-02	
   3.2396779e+02	   4.4248775e+01	  -3.7395075e+01	   1.3472902e+00	   6.2170944e-02	   1.6297283e+01	   3.5907175e+01	   1.0243236e+02	   1.0713820e+01	   1.8876714e+02	   5.6635277e-02	
   3.2397128e+02	   4.4233674e+01	  -3.7398109e+01	   1.3426809e+00	   6.2198705e-02	   1.6312478e+01	   3.5905891e+01	   1.0102559e+02	   1.1141394e+01	   1.8994574e+02	   5.1619271e-02	
   3.2397478e+02	   4.4218575e+01	  -3.7402000e+01	   1.3192130e+00	   6.4260164e-02	   1.6342735e+01	   3.5908028e+01	   1.0026058e+02	   1.0842757e+01	   1.9417133e+02	   5.2939207e-02	
   3.2397827e+02	   4.4203475e+01	  -3.7405175e+01	   1.2580553e+00	   5.8617986e-02	   1.6362040e+01	   3.5907670e+01	   9.8210148e+01	   1.0836268e+01	   1.8922630e+02	   3.9725423e-02	
   3.2398177e+02	   4.4187375e+01	  -3.7408208e+01	   1.2911001e+00	   5.8994905e-02	   1.6364983e+01	   3.5910850e+01	   1.0283744e+02	   1.1266658e+01	   1.9067083e+02	   4.7855960e-02	
   3.2398526e+02	   4.4172275e+01	  -3.7412242e+01	   1.2762667e+00	   6.1271130e-02	   1.6375581e+01	   3.5914921e+01	   1.0340000e+02	   1.1223411e+01	   1.9051931e+02	   5.1417668e-02	
   3.2398876e+02	   4.4157175e+01	  -3.7415275e+01	   1.2456984e+00	   6.1302033e-02	   1.6399035e+01	   3.5915192e+01	   1.0366989e+02	   1.1188736e+01	   1.9102699e+02	   4.7843632e-02	
   3.2399226e+02	   4.4142075e+01	  -3.7419000e+01	   1.3178539e+00	   6.2987493e-02	   1.6388404e+01	   3.5898582e+01	   1.0388206e+02	   1.1285524e+01	   1.9056216e+02	   5.1262302e-02	
   3.2399575e+02	   4.4126975e+01	  -3.7422342e+01	   1.2833792e+00	   6.1251729e-02	   1.6450056e+01	   3.5938409e+01	   1.0021274e+02	   1.0972909e+01	   1.8898603e+02	   4.5876799e-02	
   3.2399925e+02	   4.4111875e+01	  -3.7426000e+01	   1.3240895e+00	   6.8972298e-02	   1.6468036e+01	   3.5925086e+01	   1.0463764e+02	   1.1351261e+01	   1.9034046e+02	   4.1048101e-02	
   3.2400274e+02	   4.4096366e+01	  -3.7429408e+01	   1.2761798e+00	   6.3212448e-02	   1.6379826e+01	   3.5873652e+01	   1.0626759e+02	   1.1672530e+01	   1.9171733e+02	   4.7528871e-02	
   3.2400622e+02	   4.4080725e+01	  -3.7433425e+01	   1.5370247e+00	   7.4884580e-02	   1.6330582e+01	   3.5848227e+01	   1.0461254e+02	   1.1324774e+01	   1.9365823e+02	   5.4128615e-02	
   3.2400971e+02	   4.4065675e+01	  -3.7438000e+01	   1.4550981e+00	   6.7255488e-02	   1.6335216e+01	   3.5848046e+01	   1.0336506e+02	   1.1594219e+01	   1.9266670e+02	   5.0907300e-02	
   3.2401320e+02	   4.4050099e+01	  -3.7442475e+01	   1.4622404e+00	   6.6849198e-02	   1.6330078e+01	   3.5819646e+01	   1.0577016e+02	   1.1578287e+01	   1.9314499e+02	   4.5163738e-02	
   3.2401670e+02	   4.4034475e+01	  -3.7446508e+01	   1.3571584e+00	   6.4883050e-02	   1.6290917e+01	   3.5809464e+01	   1.0634248e+02	   1.1701671e+01	   1.9450273e+02	   5.6803102e-02	
   3.2402019e+02	   4.4019375e+01	  -3.7451000e+01	   1.3414539e+00	   5.7737628e-02	   1.6313909e+01	   3.5840580e+01	   1.0383748e+02	   1.1379970e+01	   1.9085553e+02	   5.1519577e-02	
   3.2402368e+02	   4.4004325e+01	  -3.7455558e+01	   1.4847654e+00	   6.5200722e-02	   1.6391466e+01	   3.5884905e+01	   1.0384016e+02	   1.1504672e+01	   1.9180955e+02	   3.9468306e-02	
   3.2402716e+02	   4.3988275e+01	  -3.7459575e+01	   1.4684630e+00	   6.5705604e-02	   1.6422093e+01	   3.5879262e+01	   1.0335496e+02	   1.1655241e+01	   1.9311304e+02	   4.7908397e-02	
   3.2403046e+02	   4.3974025e+01	  -3.7464325e+01	   1.4601699e+00	   7.0766374e-02	   1.6428653e+01	   3.5878850e+01	   1.0290498e+02	   1.1862239e+01	   1.9198935e+02	   4.0412707e-02	
   3.2405825e+02	   4.3908658e+01	  -3.7480000e+01	   1.5530317e+00	   7.0199616e-02	   1.6437104e+01	   3.5862570e+01	   1.0415152e+02	   5.3085677e+00	   1.9312027e+02	   4.1900660e-02	
   3.2406175e+02	   4.3901625e+01	  -3.7481000e+01	   1.3780311e+00	   6.3156430e-02	   1.6423350e+01	   3.5863925e+01	   1.0463744e+02	   5.0862503e+00	   1.9084656e+02	   3.9129561e-02	
   3.2406524e+02	   4.3894592e+01	  -3.7482000e+01	   1.2793559e+00	   5.7425266e-02	   1.6441783e+01	   3.5871698e+01	   1.0484500e+02	   5.4539997e+00	   1.8886764e+02	   4.7278850e-02	
   3.2406874e+02	   4.3887558e+01	  -3.7483000e+01	   1.3046540e+00	   6.4165303e-02	   1.6470809e+01	   3.5879616e+01	   1.0519508e+02	   4.6693264e+00	   1.9033355e+02	   4.1380278e-02	
   3.2407223e+02	   4.3880525e+01	  -3.7484000e+01	   1.2957875e+00	   6.1040040e-02	   1.6485012e+01	   3.5884425e+01	   1.0700262e+02	   4.9942483e+00	   1.9031426e+02	   6.1885029e-02	
   3.2407573e+02	   4.3873492e+01	  -3.7485508e+01	   1.3551785e+00	   6.1541869e-02	   1.6493152e+01	   3.5891972e+01	   1.1137075e+02	   5.3933205e+00	   1.8978611e+02	   5.3151589e-02	
   3.2407922e+02	   4.3866458e+01	  -3.7486542e+01	   1.3517506e+00	   6.4431794e-02	   1.6482154e+01	   3.5886229e+01	   1.1075001e+02	   5.4475045e+00	   1.8908621e+02	   6.3449354e-02	
   3.2408272e+02	   4.3859425e+01	  -3.7487575e+01	   1.4957171e+00	   6.8959791e-02	   1.6399400e+01	   3.5841624e+01	   1.1632022e+02	   5.0987455e+00	   1.9070258e+02	   7.3788191e-02	
   3.2408620e+02	   4.3852408e+01	  -3.7489000e+01	   1.5380509e+00	   7.3749779e-02	   1.6286100e+01	   3.5807129e+01	   1.1308993e+02	   5.2182201e+00	   1.9088997e+02	   6.8532090e-02	
   3.2408969e+02	   4.3845392e+01	  -3.7490000e+01	   1.6034187e+00	   7.2549797e-02	   1.6237406e+01	   3.5802616e+01	   1.1028247e+02	   5.5582471e+00	   1.8954692e+02	   6.5246321e-02	
   3.2409318e+02	   4.3837717e+01	  -3.7491000e+01	   1.5711415e+00	   7.0591841e-02	   1.6239602e+01	   3.5818594e+01	   1.0958497e+02	   5.7456645e+00	   1.8689432e+02	   6.5278039e-02	
   3.2409668e+02	   4.3830325e+01	  -3.7492000e+01	   1.5883532e+00	   6.9950304e-02	   1.6291262e+01	   3.5857162e+01	   1.1080005e+02	   5.3780027e+00	   1.9196742e+02	   7.2696806e-02	
   3.2410017e+02	   4.3823292e+01	  -3.7494000e+01	   1.4656925e+00	   6.8485793e-02	   1.6355736e+01	   3.5873504e+01	   1.1009180e+02	   4.7841951e+00	   1.9041900e+02	   6.1209628e-02	
   3.2410367e+02	   4.3816258e+01	  -3.7495000e+01	   1.4938351e+00	   6.6125279e-02	   1.6396298e+01	   3.5879545e+01	   1.0807753e+02	   4.8084262e+00	   1.9010359e+02	   5.4973253e-02	
   3.2410716e+02	   4.3808450e+01	  -3.7496000e+01	   1.4488203e+00	   6.7710629e-02	   1.6420165e+01	   3.5884297e+01	   1.0816497e+02	   5.3224692e+00	   1.8885062e+02	   6.6053002e-02	
   3.2411066e+02	   4.3801383e+01	  -3.7497000e+01	   1.3956843e+00	   6.7158782e-02	   1.6433536e+01	   3.5884303e+01	   1.0963996e+02	   4.6946652e+00	   1.9000136e+02	   5.1500631e-02	
   3.2411414e+02	   4.3794350e+01	  -3.7499000e+01	   1.3218103e+00	   6.2087053e-02	   1.6441442e+01	   3.5885358e+01	   1.0706273e+02	   5.3462108e+00	   1.9097314e+02	   5.7066506e-02	
   3.2411763e+02	   4.3787158e+01	  -3.7500000e+01	   1.3180620e+00	   6.3941922e-02	   1.6439854e+01	   3.5883269e+01	   1.0629509e+02	   3.8723694e+00	   1.9053176e+02	   5.7185330e-02	
   3.2412112e+02	   4.3784000e+01	  -3.7501000e+01	   1.4073092e+00	   7.1859385e-02	   1.6425650e+01	   3.5876113e+01	   1.0686229e+02	  -1.1612859e+00	   3.1985718e+02	   4.6554278e-02	
   3.2412442e+02	   4.3782000e+01	  -3.7502625e+01	   1.3441271e+00	   6.5531804e-02	   1.6410013e+01	   3.5870575e+01	   1.0655006e+02	  -6.5134469e-01	   1.2433445e+01	   6.1068967e-02	
   3.2415221e+02	   4.3782000e+01	  -3.7505000e+01	   1.3353258e+00	   6.9081085e-02	   1.6387458e+01	   3.5867589e+01	   1.0917741e+02	   1.7605279e-01	   1.2111173e+01	   1.0816423e-01	
   3.2415570e+02	   4.3782000e+01	  -3.7505000e+01	   1.2597229e+00	   6.1204741e-02	   1.6386472e+01	   3.5867863e+01	   1.0829256e+02	   3.7344860e-01	   1.5480550e+01	   7.9108346e-02	
   3.2415920e+02	   4.3782000e+01	  -3.7505000e+01	   1.2390277e+00	   6.6728413e-02	   1.6386654e+01	   3.5868679e+01	   1.0791245e+02	  -1.1914138e-01	   1.2665083e+01	   7.4298135e-02	
   3.2416269e+02	   4.3782000e+01	  -3.7505000e+01	   1.2343740e+00	   6.3099761e-02	   1.6387581e+01	   3.5871393e+01	   1.0821229e+02	   3.4360127e-01	   1.2926598e+01	   7.8414900e-02	
