   DOY	   lat	   lon	   DMSsw	   DMSsw_se	SST	Salinity	Fluorescence	Ship Speed	Ship Heading
   1.7859158e+02	   4.0293382e+01	  -5.8844790e+01	   3.2589441e-01	   5.5646411e-02	   2.2993538e+01	   3.4675315e+01	   2.2668909e-01	   1.8397799e-02	   2.6937329e+02	
   1.7859228e+02	   4.0293508e+01	  -5.8844601e+01	   3.6014283e-01	   5.5946502e-02	   2.2994358e+01	   3.4676311e+01	   2.2771210e-01	   3.0864000e-02	   2.6829224e+02	
   1.7859297e+02	   4.0293702e+01	  -5.8844379e+01	   3.6637264e-01	   5.7544090e-02	   2.2994527e+01	   3.4676135e+01	   2.3045836e-01	  -4.0554464e-02	   2.6898458e+02	
   1.7859367e+02	   4.0293931e+01	  -5.8844111e+01	   2.9211554e-01	   5.1814108e-02	   2.2994135e+01	   3.4677534e+01	   2.3111000e-01	  -7.4388128e-02	   2.6817720e+02	
   1.7859436e+02	   4.0294137e+01	  -5.8843897e+01	   3.3716954e-01	   5.4731395e-02	   2.2992612e+01	   3.4676785e+01	   2.3111000e-01	   3.1832908e-02	   2.6217413e+02	
   1.7859506e+02	   4.0294297e+01	  -5.8843706e+01	   3.5266519e-01	   6.4403092e-02	   2.2992392e+01	   3.4676592e+01	   2.2668972e-01	   2.3157690e-02	   2.6046531e+02	
   1.7859575e+02	   4.0294469e+01	  -5.8843490e+01	   3.3902430e-01	   5.6324611e-02	   2.2991477e+01	   3.4677504e+01	   2.2947965e-01	  -5.1222949e-02	   2.6191494e+02	
   1.7859644e+02	   4.0294653e+01	  -5.8843269e+01	   4.2006032e-01	   5.8327739e-02	   2.2988689e+01	   3.4677142e+01	   2.3376254e-01	  -6.0739400e-02	   2.6101162e+02	
   1.7859714e+02	   4.0294815e+01	  -5.8843093e+01	   3.7334846e-01	   5.6376809e-02	   2.2985097e+01	   3.4669376e+01	   2.3208821e-01	   7.2985421e-03	   2.6071916e+02	
   1.7859783e+02	   4.0295012e+01	  -5.8842929e+01	   3.3858079e-01	   5.8211544e-02	   2.2981835e+01	   3.4667550e+01	   2.3111000e-01	   3.0864000e-02	   2.6123842e+02	
   1.7859853e+02	   4.0295190e+01	  -5.8842793e+01	   2.9535449e-01	   5.3866023e-02	   2.2978151e+01	   3.4666877e+01	   2.3376198e-01	   7.9718833e-02	   2.5971968e+02	
   1.7859922e+02	   4.0295326e+01	  -5.8842678e+01	   3.5086037e-01	   5.4750729e-02	   2.2975785e+01	   3.4666135e+01	   2.3208764e-01	   1.4659779e-01	   2.5873466e+02	
   1.7859992e+02	   4.0295444e+01	  -5.8842591e+01	   3.3114499e-01	   5.5129863e-02	   2.2973620e+01	   3.4664539e+01	   2.3376220e-01	   1.4205774e-01	   2.5772324e+02	
   1.7860061e+02	   4.0295546e+01	  -5.8842581e+01	   3.1678446e-01	   5.2269928e-02	   2.2971539e+01	   3.4662685e+01	   2.3474000e-01	   2.7656399e-01	   2.5813064e+02	
   1.7860131e+02	   4.0295629e+01	  -5.8842646e+01	   3.1690922e-01	   5.4140362e-02	   2.2970342e+01	   3.4662784e+01	   2.3474000e-01	   4.3444679e-01	   2.5854612e+02	
   1.7860200e+02	   4.0295678e+01	  -5.8842767e+01	   3.7207581e-01	   5.3148423e-02	   2.2969808e+01	   3.4660369e+01	   2.3474000e-01	   4.8076573e-01	   2.5845385e+02	
   1.7860269e+02	   4.0295686e+01	  -5.8842932e+01	   3.2520488e-01	   5.3033686e-02	   2.2969408e+01	   3.4658596e+01	   2.3474000e-01	   5.0984214e-01	   2.5861917e+02	
   1.7860339e+02	   4.0295678e+01	  -5.8843117e+01	   3.3822319e-01	   5.3032828e-02	   2.2968569e+01	   3.4662246e+01	   2.3474000e-01	   5.9472133e-01	   2.5855385e+02	
   1.7860408e+02	   4.0295667e+01	  -5.8843261e+01	   3.6963996e-01	   5.6337962e-02	   2.2967862e+01	   3.4660851e+01	   2.3474000e-01	   5.4726183e-01	   2.6200679e+02	
   1.7860478e+02	   4.0295698e+01	  -5.8843336e+01	   3.2341268e-01	   5.8988034e-02	   2.2967408e+01	   3.4660311e+01	   2.3827664e-01	   4.5564478e-01	   2.6834191e+02	
   1.7860547e+02	   4.0295782e+01	  -5.8843398e+01	   3.5589734e-01	   5.4223857e-02	   2.2965181e+01	   3.4662180e+01	   2.3604403e-01	   4.5088632e-01	   2.7049223e+02	
   1.7860617e+02	   4.0295884e+01	  -5.8843400e+01	   4.1445284e-01	   5.8038530e-02	   2.2962427e+01	   3.4660535e+01	   2.3474000e-01	   2.9997544e-01	   2.7030777e+02	
   1.7860686e+02	   4.0296004e+01	  -5.8843347e+01	   3.9244805e-01	   5.5840273e-02	   2.2960969e+01	   3.4658750e+01	   2.3827639e-01	   2.3425098e-01	   2.7027307e+02	
   1.7860756e+02	   4.0296145e+01	  -5.8843271e+01	   4.0631065e-01	   6.4104572e-02	   2.2959239e+01	   3.4659788e+01	   2.3604428e-01	   2.3899559e-01	   2.7066526e+02	
   1.7860825e+02	   4.0296307e+01	  -5.8843164e+01	   3.2610691e-01	   5.5970800e-02	   2.2959285e+01	   3.4659350e+01	   2.3474000e-01	   2.2297456e-01	   2.6985010e+02	
   1.7860894e+02	   4.0296468e+01	  -5.8843035e+01	   3.4350077e-01	   5.9368191e-02	   2.2960011e+01	   3.4658927e+01	   2.3827610e-01	   1.5591683e-01	   2.7044978e+02	
   1.7860964e+02	   4.0296635e+01	  -5.8842911e+01	   3.8063403e-01	   5.7570969e-02	   2.2960858e+01	   3.4661019e+01	   2.3604348e-01	   1.1495078e-01	   2.7043466e+02	
   1.7861033e+02	   4.0296796e+01	  -5.8842808e+01	   3.6147335e-01	   5.5619645e-02	   2.2961977e+01	   3.4662604e+01	   2.3827652e-01	   1.6816230e-01	   2.7044614e+02	
   1.7861103e+02	   4.0296955e+01	  -5.8842733e+01	   3.7125165e-01	   5.7295028e-02	   2.2962446e+01	   3.4661220e+01	   2.3604369e-01	   2.1287852e-01	   2.7064613e+02	
   1.7861172e+02	   4.0297139e+01	  -5.8842654e+01	   3.6078980e-01	   5.5985061e-02	   2.2962938e+01	   3.4657823e+01	   2.3474000e-01	   2.3622675e-01	   2.6806950e+02	
   1.7861242e+02	   4.0297322e+01	  -5.8842538e+01	   2.8137673e-01	   5.0431868e-02	   2.2961639e+01	   3.4654389e+01	   2.3827639e-01	   1.8163184e-01	   2.6140086e+02	
   1.7861311e+02	   4.0297488e+01	  -5.8842382e+01	   2.9534766e-01	   5.3334904e-02	   2.2960150e+01	   3.4648824e+01	   2.4223210e-01	   1.0684861e-01	   2.6061509e+02	
   1.7861381e+02	   4.0297629e+01	  -5.8842243e+01	   4.0734012e-01	   6.2391762e-02	   2.2958119e+01	   3.4640670e+01	   2.4055746e-01	   1.0624233e-01	   2.5803094e+02	
   1.7861450e+02	   4.0297746e+01	  -5.8842162e+01	   3.1072286e-01	   5.3559982e-02	   2.2956989e+01	   3.4646701e+01	   2.3958000e-01	   1.6953696e-01	   2.5514669e+02	
   1.7861519e+02	   4.0297823e+01	  -5.8842115e+01	   3.5366597e-01	   5.7090897e-02	   2.2956215e+01	   3.4649508e+01	   2.3958000e-01	   2.1664007e-01	   2.5208860e+02	
   1.7861589e+02	   4.0297868e+01	  -5.8842118e+01	   4.0006849e-01	   6.0446575e-02	   2.2955854e+01	   3.4644652e+01	   2.3958000e-01	   2.8646146e-01	   2.5098084e+02	
   1.7861658e+02	   4.0297881e+01	  -5.8842157e+01	   3.4746800e-01	   6.0011994e-02	   2.2956750e+01	   3.4621491e+01	   2.4223242e-01	   3.3495082e-01	   2.5228832e+02	
   1.7861728e+02	   4.0297914e+01	  -5.8842220e+01	   3.7397663e-01	   5.6348218e-02	   2.2956735e+01	   3.4619664e+01	   2.3702205e-01	   3.9726090e-01	   2.5177720e+02	
   1.7861797e+02	   4.0297977e+01	  -5.8842242e+01	   4.0781228e-01	   5.3785538e-02	   2.2958061e+01	   3.4629937e+01	   2.3827626e-01	   2.7760408e-01	   2.4613944e+02	
   1.7861867e+02	   4.0298028e+01	  -5.8842213e+01	   3.5109172e-01	   5.3283338e-02	   2.2958381e+01	   3.4641010e+01	   2.4223217e-01	   2.3385266e-01	   2.4390775e+02	
   1.7861936e+02	   4.0298047e+01	  -5.8842174e+01	   3.1801575e-01	   5.6748312e-02	   2.2959323e+01	   3.4644658e+01	   2.4055777e-01	   2.7044979e-01	   2.4431145e+02	
   1.7862006e+02	   4.0298063e+01	  -5.8842142e+01	   2.9639583e-01	   4.9530850e-02	   2.2959627e+01	   3.4644681e+01	   2.3958000e-01	   2.2654235e-01	   2.4413467e+02	
   1.7862075e+02	   4.0298069e+01	  -5.8842119e+01	   2.6926780e-01	   5.1637673e-02	   2.2960087e+01	   3.4643835e+01	   2.3958000e-01	   2.6661495e-01	   2.4316492e+02	
   1.7862144e+02	   4.0298088e+01	  -5.8842095e+01	   3.5579433e-01	   5.1400332e-02	   2.2960802e+01	   3.4641279e+01	   2.3958000e-01	   2.5266807e-01	   2.4151038e+02	
   1.7862214e+02	   4.0298090e+01	  -5.8842077e+01	   3.2970564e-01	   5.1814791e-02	   2.2961438e+01	   3.4645442e+01	   2.3958000e-01	   2.6669493e-01	   2.4158458e+02	
   1.7862283e+02	   4.0298077e+01	  -5.8842090e+01	   3.3580664e-01	   5.4014635e-02	   2.2961819e+01	   3.4644012e+01	   2.3958000e-01	   3.2287437e-01	   2.4121552e+02	
   1.7862353e+02	   4.0298053e+01	  -5.8842116e+01	   2.7808741e-01	   5.0026521e-02	   2.2961462e+01	   3.4643604e+01	   2.4223223e-01	   3.9963873e-01	   2.4078081e+02	
   1.7862422e+02	   4.0298033e+01	  -5.8842139e+01	   3.1544216e-01	   5.4081602e-02	   2.2961592e+01	   3.4646238e+01	   2.4321000e-01	   3.8046341e-01	   2.3923865e+02	
   1.7862492e+02	   4.0298023e+01	  -5.8842151e+01	   3.4245705e-01	   5.4651995e-02	   2.2962358e+01	   3.4644032e+01	   2.4321000e-01	   3.4267562e-01	   2.3877306e+02	
   1.7862561e+02	   4.0297973e+01	  -5.8842147e+01	   2.4396194e-01	   5.0492834e-02	   2.2962235e+01	   3.4647504e+01	   2.4321000e-01	   3.9826073e-01	   2.3923844e+02	
   1.7862631e+02	   4.0297920e+01	  -5.8842162e+01	   3.8010204e-01	   5.6449823e-02	   2.2961881e+01	   3.4648543e+01	   2.4586185e-01	   3.8798703e-01	   2.3947305e+02	
   1.7862700e+02	   4.0297868e+01	  -5.8842177e+01	   3.1104938e-01	   5.1760269e-02	   2.2963042e+01	   3.4648738e+01	   2.4418749e-01	   3.2288849e-01	   2.3862314e+02	
   1.7862769e+02	   4.0297813e+01	  -5.8842166e+01	   3.5535725e-01	   5.7862422e-02	   2.2962696e+01	   3.4649484e+01	   2.4055824e-01	   3.3355802e-01	   2.3888441e+02	
   1.7862839e+02	   4.0297753e+01	  -5.8842156e+01	   4.0535026e-01	   5.8127110e-02	   2.2963204e+01	   3.4646777e+01	   2.4223229e-01	   3.5592353e-01	   2.3318166e+02	
   1.7862908e+02	   4.0297673e+01	  -5.8842104e+01	   3.2630793e-01	   5.1683120e-02	   2.2963573e+01	   3.4647892e+01	   2.4321000e-01	   2.8867255e-01	   2.3005020e+02	
   1.7862978e+02	   4.0297583e+01	  -5.8842011e+01	   3.0360999e-01	   5.3052581e-02	   2.2963308e+01	   3.4648554e+01	   2.4321000e-01	   2.2851982e-01	   2.2984612e+02	
   1.7863047e+02	   4.0297498e+01	  -5.8841897e+01	   4.2467110e-01	   6.0288326e-02	   2.2964077e+01	   3.4649742e+01	   2.4321000e-01	   2.6866714e-01	   2.3055759e+02	
   1.7863117e+02	   4.0297408e+01	  -5.8841804e+01	   3.4892645e-01	   5.3463514e-02	   2.2964327e+01	   3.4651150e+01	   2.4586242e-01	   2.6927056e-01	   2.3014238e+02	
   1.7863186e+02	   4.0297312e+01	  -5.8841718e+01	   3.3062576e-01	   5.2427503e-02	   2.2964008e+01	   3.4651427e+01	   2.4418783e-01	   2.6610233e-01	   2.2990000e+02	
   1.7863256e+02	   4.0297219e+01	  -5.8841650e+01	   2.9674113e-01	   5.0806762e-02	   2.2964265e+01	   3.4650815e+01	   2.4586254e-01	   3.8025400e-01	   2.2990000e+02	
   1.7863325e+02	   4.0297128e+01	  -5.8841576e+01	   3.6294843e-01	   5.5968910e-02	   2.2964473e+01	   3.4650162e+01	   2.4153579e-01	   3.5791788e-01	   2.2968082e+02	
   1.7863394e+02	   4.0297051e+01	  -5.8841522e+01	   3.2356814e-01	   5.1915750e-02	   2.2965085e+01	   3.4649269e+01	   2.4488477e-01	   2.8549763e-01	   2.2938079e+02	
   1.7863464e+02	   4.0296990e+01	  -5.8841474e+01	   3.2819480e-01	   5.3683416e-02	   2.2965811e+01	   3.4648342e+01	   2.4684000e-01	   2.9755430e-01	   2.2922694e+02	
   1.7863533e+02	   4.0296936e+01	  -5.8841425e+01	   3.4813928e-01	   5.3711622e-02	   2.2966073e+01	   3.4650219e+01	   2.4684000e-01	   3.1615622e-01	   2.2905388e+02	
   1.7863603e+02	   4.0296880e+01	  -5.8841375e+01	   2.9459156e-01	   5.1603405e-02	   2.2966611e+01	   3.4650269e+01	   2.4684000e-01	   2.9637587e-01	   2.2870772e+02	
   1.7863672e+02	   4.0296846e+01	  -5.8841283e+01	   3.8675224e-01	   5.5627299e-02	   2.2967311e+01	   3.4653141e+01	   2.4684000e-01	   1.7533010e-01	   2.2896526e+02	
   1.7863742e+02	   4.0296823e+01	  -5.8841147e+01	   3.9071638e-01	   5.8726268e-02	   2.2967719e+01	   3.4654081e+01	   2.4684000e-01	   1.5253789e-01	   2.2873464e+02	
   1.7863811e+02	   4.0296818e+01	  -5.8840978e+01	   3.0791819e-01	   5.5446091e-02	   2.2968457e+01	   3.4655023e+01	   2.4418809e-01	   2.0418928e-02	   2.2867306e+02	
   1.7863881e+02	   4.0296842e+01	  -5.8840790e+01	   3.5567161e-01	   5.2128301e-02	   2.2967896e+01	   3.4652112e+01	   2.4586239e-01	  -8.3121382e-03	   2.2906534e+02	
   1.7863950e+02	   4.0296878e+01	  -5.8840602e+01	   3.5613194e-01	   5.4917723e-02	   2.2966723e+01	   3.4652873e+01	   2.4860813e-01	  -3.7583762e-03	   2.2920000e+02	
   1.7864019e+02	   4.0296931e+01	  -5.8840414e+01	   3.6280968e-01	   5.3392312e-02	   2.2964646e+01	   3.4653235e+01	   2.4926000e-01	  -3.8970188e-02	   2.2956533e+02	
   1.7864089e+02	   4.0296997e+01	  -5.8840245e+01	   3.4495159e-01	   5.2193654e-02	   2.2961004e+01	   3.4647035e+01	   2.4749172e-01	  -8.5268194e-02	   2.2889624e+02	
   1.7864158e+02	   4.0297059e+01	  -5.8840069e+01	   3.4068806e-01	   5.3255034e-02	   2.2957781e+01	   3.4647357e+01	   2.4860815e-01	  -7.5339024e-03	   2.2918451e+02	
   1.7864228e+02	   4.0297130e+01	  -5.8839868e+01	   2.9842525e-01	   4.9886890e-02	   2.2954370e+01	   3.4636465e+01	   2.5279601e-01	  -1.9377304e-02	   2.2940000e+02	
   1.7864297e+02	   4.0297211e+01	  -5.8839675e+01	   3.2625225e-01	   5.6343232e-02	   2.2950258e+01	   3.4561219e+01	   2.5056327e-01	  -2.0972534e-02	   2.2896156e+02	
   1.7864367e+02	   4.0297299e+01	  -5.8839496e+01	   3.1716751e-01	   5.2131372e-02	   2.2947931e+01	   3.4467890e+01	   2.5544773e-01	  -2.2947861e-02	   2.2974971e+02	
   1.7864436e+02	   4.0297382e+01	  -5.8839342e+01	   3.0993169e-01	   5.3882901e-02	   2.2945746e+01	   3.4419424e+01	   2.5773000e-01	   4.9457331e-02	   2.2710401e+02	
   1.7864506e+02	   4.0297449e+01	  -5.8839171e+01	   3.6314152e-01	   5.2132283e-02	   2.2942324e+01	   3.4431228e+01	   2.5507821e-01	   2.4550848e-02	   2.2161688e+02	
   1.7864575e+02	   4.0297525e+01	  -5.8838980e+01	   3.5365039e-01	   5.4901805e-02	   2.2940862e+01	   3.4378078e+01	   2.5410000e-01	   1.2661555e-02	   2.2043843e+02	
   1.7864644e+02	   4.0297581e+01	  -5.8838791e+01	   3.4154362e-01	   5.1584427e-02	   2.2939093e+01	   3.4427372e+01	   2.6470829e-01	   4.1574065e-03	   2.1957716e+02	
   1.7864714e+02	   4.0297622e+01	  -5.8838561e+01	   2.8692473e-01	   5.1689903e-02	   2.2937696e+01	   3.4426693e+01	   2.6066312e-01	  -2.2551059e-02	   2.1963840e+02	
   1.7864783e+02	   4.0297673e+01	  -5.8838324e+01	   3.3691810e-01	   5.2828311e-02	   2.2936523e+01	   3.4403476e+01	   2.5773000e-01	  -1.9589273e-02	   2.2038449e+02	
   1.7864853e+02	   4.0297728e+01	  -5.8838124e+01	   3.3737329e-01	   5.4751961e-02	   2.2935835e+01	   3.4378871e+01	   2.5773000e-01	  -3.0466753e-02	   2.1965010e+02	
   1.7864922e+02	   4.0297760e+01	  -5.8837967e+01	   3.0166947e-01	   5.4491122e-02	   2.2934020e+01	   3.4353846e+01	   2.6038207e-01	   8.0496133e-02	   2.1484335e+02	
   1.7864992e+02	   4.0297738e+01	  -5.8837805e+01	   3.4505740e-01	   6.0025990e-02	   2.2933108e+01	   3.4372145e+01	   2.5870746e-01	   1.3473260e-01	   2.1086167e+02	
   1.7865061e+02	   4.0297682e+01	  -5.8837645e+01	   3.2948591e-01	   5.2712298e-02	   2.2934388e+01	   3.4343676e+01	   2.5773000e-01	   1.0130825e-01	   2.0919639e+02	
   1.7865131e+02	   4.0297612e+01	  -5.8837433e+01	   3.2247109e-01	   5.0796928e-02	   2.2937969e+01	   3.4333600e+01	   2.5773000e-01	   6.8653667e-02	   2.1036146e+02	
   1.7865200e+02	   4.0297534e+01	  -5.8837224e+01	   3.1346271e-01	   5.6803781e-02	   2.2941365e+01	   3.4318929e+01	   2.5773000e-01	   1.2185132e-01	   2.1053475e+02	
   1.7865269e+02	   4.0297431e+01	  -5.8837012e+01	   2.7764062e-01	   4.9824129e-02	   2.2944684e+01	   3.4299555e+01	   2.6038248e-01	   1.6282589e-01	   2.1281135e+02	
   1.7865339e+02	   4.0297305e+01	  -5.8836797e+01	   3.2187877e-01	   5.1182739e-02	   2.2947426e+01	   3.4436914e+01	   2.6136000e-01	   2.7121853e-01	   2.1896006e+02	
   1.7865408e+02	   4.0297200e+01	  -5.8836624e+01	   2.9553146e-01	   5.0284697e-02	   2.2950292e+01	   3.4585555e+01	   2.6136000e-01	   2.7105490e-01	   2.2024241e+02	
   1.7865478e+02	   4.0297105e+01	  -5.8836450e+01	   3.2662872e-01	   5.3469575e-02	   2.2952561e+01	   3.4621438e+01	   2.6136000e-01	   2.3465081e-01	   2.1992694e+02	
   1.7865547e+02	   4.0297018e+01	  -5.8836236e+01	   3.1527321e-01	   5.1127105e-02	   2.2953611e+01	   3.4643741e+01	   2.6401248e-01	   1.3612534e-01	   2.2048457e+02	
   1.7865617e+02	   4.0296954e+01	  -5.8836037e+01	   3.7869215e-01	   5.3506719e-02	   2.2954823e+01	   3.4653361e+01	   2.6233793e-01	   1.6676936e-01	   2.2011552e+02	
   1.7865686e+02	   4.0296891e+01	  -5.8835834e+01	   4.3335396e-01	   5.7730302e-02	   2.2955346e+01	   3.4653242e+01	   2.6401254e-01	   1.2642727e-01	   2.2033844e+02	
   1.7865756e+02	   4.0296819e+01	  -5.8835634e+01	   3.6085950e-01	   5.3705309e-02	   2.2955692e+01	   3.4653584e+01	   2.5968623e-01	   1.2918551e-01	   2.2013473e+02	
   1.7865825e+02	   4.0296736e+01	  -5.8835439e+01	   3.2396988e-01	   5.1305395e-02	   2.2956604e+01	   3.4654165e+01	   2.6303509e-01	   1.5392347e-01	   2.1992693e+02	
   1.7865894e+02	   4.0296653e+01	  -5.8835223e+01	   3.1657814e-01	   5.3250633e-02	   2.2957777e+01	   3.4651451e+01	   2.6233821e-01	   1.3691722e-01	   2.2092273e+02	
   1.7865964e+02	   4.0296608e+01	  -5.8834979e+01	   3.4384973e-01	   5.5237194e-02	   2.2958758e+01	   3.4653104e+01	   2.6401245e-01	   1.0980634e-01	   2.2027702e+02	
   1.7866033e+02	   4.0296605e+01	  -5.8834687e+01	   4.1207892e-01	   5.4582689e-02	   2.2958854e+01	   3.4648328e+01	   2.6499000e-01	  -9.8699471e-03	   2.1968081e+02	
   1.7866103e+02	   4.0296618e+01	  -5.8834373e+01	   3.4612725e-01	   5.4498366e-02	   2.2958654e+01	   3.4643277e+01	   2.6499000e-01	  -9.2783118e-02	   2.1989226e+02	
   1.7866172e+02	   4.0296638e+01	  -5.8834056e+01	   3.5887479e-01	   5.4971363e-02	   2.2958600e+01	   3.4650821e+01	   2.6764213e-01	  -8.5474278e-02	   2.2021918e+02	
   1.7884050e+02	   4.0463825e+01	  -5.8124846e+01	   4.7118174e-01	   5.3596803e-02	   2.2708067e+01	   3.4701340e+01	   2.8314000e-01	   6.5526126e+00	   7.0316396e+01	
   1.7884119e+02	   4.0465124e+01	  -5.8120324e+01	   4.9495450e-01	   5.2711687e-02	   2.2714247e+01	   3.4710848e+01	   2.8314000e-01	   6.5491559e+00	   7.0350781e+01	
   1.7884188e+02	   4.0466395e+01	  -5.8115766e+01	   4.0569710e-01	   5.0822480e-02	   2.2721666e+01	   3.4716913e+01	   2.8314000e-01	   6.5669482e+00	   6.9870496e+01	
   1.7884259e+02	   4.0467713e+01	  -5.8111090e+01	   4.6790515e-01	   5.0446043e-02	   2.2728581e+01	   3.4718036e+01	   2.8248435e-01	   6.5967376e+00	   6.8700000e+01	
   1.7884329e+02	   4.0469056e+01	  -5.8106512e+01	   4.4478031e-01	   5.3750694e-02	   2.2736817e+01	   3.4719555e+01	   2.8016572e-01	   6.4568802e+00	   6.8410978e+01	
   1.7884398e+02	   4.0470357e+01	  -5.8102082e+01	   4.5973611e-01	   5.1040441e-02	   2.2745415e+01	   3.4728697e+01	   2.8314000e-01	   6.6031849e+00	   6.7497159e+01	
   1.7884467e+02	   4.0471627e+01	  -5.8097585e+01	   4.1483658e-01	   4.9430348e-02	   2.2754844e+01	   3.4748985e+01	   2.8182830e-01	   6.5010866e+00	   6.9480675e+01	
   1.7884536e+02	   4.0472838e+01	  -5.8093131e+01	   4.8949279e-01	   5.5293826e-02	   2.2763989e+01	   3.4778595e+01	   2.7647517e-01	   6.5027758e+00	   7.0119647e+01	
   1.7884605e+02	   4.0474071e+01	  -5.8088578e+01	   4.4533677e-01	   5.0400641e-02	   2.2774715e+01	   3.4779706e+01	   2.7951000e-01	   6.5640890e+00	   6.9183602e+01	
   1.7884675e+02	   4.0475354e+01	  -5.8084054e+01	   4.1430210e-01	   4.8126050e-02	   2.2787748e+01	   3.4807703e+01	   2.7831891e-01	   6.6784795e+00	   6.9067188e+01	
   1.7884744e+02	   4.0476615e+01	  -5.8079570e+01	   3.7000796e-01	   4.9875554e-02	   2.2801675e+01	   3.4828166e+01	   2.7403522e-01	   6.4708143e+00	   6.9096718e+01	
   1.7884815e+02	   4.0477879e+01	  -5.8075010e+01	   3.9574581e-01	   4.8596788e-02	   2.2817155e+01	   3.4832710e+01	   2.8117214e-01	   6.5805388e+00	   6.9955437e+01	
   1.7884884e+02	   4.0479072e+01	  -5.8070494e+01	   4.5320676e-01	   5.0697669e-02	   2.2833386e+01	   3.4860395e+01	   2.7159457e-01	   6.5840339e+00	   6.8884717e+01	
   1.7884954e+02	   4.0480315e+01	  -5.8066039e+01	   3.8244822e-01	   4.7538044e-02	   2.2852038e+01	   3.4902524e+01	   2.6796441e-01	   6.4585758e+00	   6.7216723e+01	
   1.7885023e+02	   4.0481551e+01	  -5.8061583e+01	   4.3060592e-01	   5.0696768e-02	   2.2872830e+01	   3.4922083e+01	   2.6433428e-01	   6.4518030e+00	   6.8434830e+01	
   1.7885092e+02	   4.0482789e+01	  -5.8057094e+01	   3.7764848e-01	   4.6700636e-02	   2.2894318e+01	   3.4950239e+01	   2.6136000e-01	   6.5805354e+00	   6.9301328e+01	
   1.7885162e+02	   4.0484077e+01	  -5.8052586e+01	   4.4844467e-01	   5.4355499e-02	   2.2917190e+01	   3.4971607e+01	   2.6070438e-01	   6.5942459e+00	   6.8779285e+01	
   1.7885230e+02	   4.0485337e+01	  -5.8048163e+01	   3.6959948e-01	   4.9388664e-02	   2.2940400e+01	   3.4997260e+01	   2.5773000e-01	   6.5107769e+00	   7.0335938e+01	
   1.7885300e+02	   4.0486618e+01	  -5.8043691e+01	   4.2982073e-01	   5.1335156e-02	   2.2964308e+01	   3.5029461e+01	   2.5773000e-01	   6.4429862e+00	   6.9565576e+01	
   1.7885369e+02	   4.0487963e+01	  -5.8039254e+01	   4.3097719e-01	   5.3784483e-02	   2.2975689e+01	   3.5048798e+01	   2.5832554e-01	   6.4203147e+00	   6.9900000e+01	
   1.7885438e+02	   4.0489315e+01	  -5.8034832e+01	   4.2655578e-01	   5.0354724e-02	   2.2964158e+01	   3.5068717e+01	   2.5937737e-01	   6.5079160e+00	   6.9654219e+01	
   1.7885508e+02	   4.0490722e+01	  -5.8030407e+01	   3.8252175e-01	   4.9955701e-02	   2.2936110e+01	   3.5117711e+01	   2.4886299e-01	   6.5447751e+00	   6.8859348e+01	
   1.7885577e+02	   4.0492102e+01	  -5.8025938e+01	   4.0425376e-01	   5.5893088e-02	   2.2900691e+01	   3.5138061e+01	   2.5041024e-01	   6.5639980e+00	   7.1150823e+01	
   1.7885647e+02	   4.0493425e+01	  -5.8021440e+01	   4.3109741e-01	   4.7953152e-02	   2.2868869e+01	   3.5100314e+01	   2.7278682e-01	   6.4958629e+00	   7.0604829e+01	
